Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Block Number,Point ID
19.3258,6.63624,5.14719,21.0717,23.7204,6,23
19.325,6.63806,5.15045,21.0724,23.7242,6,24
19.323,6.6415,5.15724,21.0733,23.7321,6,25
18.9537,7.20782,6.29051,21.2312,25.0517,6,26
18.1998,8.01233,8.09097,21.4685,27.1629,6,27
17.3976,8.739,9.70892,21.7557,29.1095,6,28
17.0204,9.10751,10.4201,21.9367,29.9949,6,29
-17.0134,9.10756,-10.4105,21.9268,0,7,0
-17.1632,8.79577,-10.1723,21.8041,0.420049,7,1
-17.7334,7.65583,-8.99569,21.3074,2.15466,7,2
-18.0675,6.9625,-8.36931,21.094,3.14699,7,3
-18.3547,6.36146,-7.60685,20.8621,4.15945,7,4
-18.9849,5.01693,-6.06998,20.5534,6.29646,7,5
-19.1512,4.5345,-5.55111,20.4486,7.02422,7,6
-19.2477,4.19833,-5.21754,20.3795,7.50753,7,7
-19.392,3.46068,-4.25484,20.1526,8.7289,7,8
-19.5636,2.65964,-3.41837,20.0373,9.89971,7,9
-19.7245,2.12506,-2.76183,20.03,10.7615,7,10
-19.8174,1.42273,-1.79458,19.9493,11.9605,7,11
-19.9418,0.117004,-0.1314,19.9426,14.0786,7,12
-19.9419,-0.26058,0.34195,19.9465,14.6841,7,13
-19.9306,-1.07291,1.28529,20.0008,15.9291,7,14
-19.8189,-1.86988,2.3257,20.0424,17.2444,7,15
-19.6532,-2.90716,3.60624,20.1917,18.9006,7,16
-19.6274,-3.01392,3.74984,20.2084,19.0814,7,17
-19.562,-3.1852,3.99351,20.218,19.3864,7,18
-19.1695,-4.18619,5.23055,20.3065,21.0254,7,19
-18.781,-5.34827,6.5685,20.6028,22.8396,7,20
-18.2156,-6.69495,8.25095,21.0881,25.0676,7,21
-18.2064,-6.71082,8.27291,21.0938,25.0962,7,22
-18.1974,-6.72777,8.29364,21.0996,25.1244,7,23
-17.4226,-8.00854,9.7714,21.5213,27.2279,7,24
-17.2184,-8.33964,10.1638,21.664,27.7804,7,25
-17.1269,-8.47843,10.3116,21.715,28.0029,7,26
-17.061,-8.53202,10.4034,21.728,28.1279,7,27
-16.6466,-8.986,10.9727,21.8691,28.9657,7,28
-16.4125,-9.10674,11.259,21.8876,29.3548,7,29
-16.4224,-9.10125,11.2692,21.898,0,8,0
-16.7148,-8.10634,10.9588,21.5683,1.08243,8,1
-16.7609,-7.93423,10.8746,21.4973,1.2795,8,2
-16.7881,-7.85598,10.8151,21.4597,1.3815,8,3
-17.4055,-5.93352,9.77137,20.824,3.65447,8,4
-17.5191,-5.66096,9.55868,20.7445,4.01836,8,5
-17.6653,-5.31928,9.3204,20.6695,4.45985,8,6
-17.8774,-4.73952,8.94112,20.5429,5.1844,8,7
-18.0154,-4.32143,8.66536,20.4528,5.70388,8,8
-18.0703,-4.15857,8.54947,20.4187,5.91118,8,9
-18.3757,-3.01437,7.61711,20.119,7.41841,8,10
-19.1947,-0.69686,5.45108,19.9659,10.6946,8,11
-19.3399,-0.272599,4.98335,19.9735,11.3425,8,12
-19.3946,-0.0821051,4.75482,19.9691,11.645,8,13
-19.445,0.343437,4.26728,19.9107,12.2941,8,14
-19.7577,1.66185,2.63077,20.0012,14.4188,8,15
-19.8071,2.08333,2.14574,20.0316,15.0633,8,16
-19.8862,2.45131,1.67627,20.1067,15.665,8,17
-19.9352,3.48974,0.205938,20.2394,17.4657,8,18
-19.9643,3.79317,-0.239084,20.3228,18.0051,8,19
-19.9237,4.31902,-1.07086,20.4145,18.99,8,20
-19.8364,4.62679,-1.6323,20.4342,19.6362,8,21
-19.5438,5.77791,-3.48344,20.6756,21.8356,8,22
-19.3258,6.63624,-5.14719,21.0717,23.7204,8,23
-19.325,6.63806,-5.15045,21.0724,23.7242,8,24
-19.323,6.6415,-5.15724,21.0733,23.7321,8,25
-18.9537,7.20782,-6.29051,21.2312,25.0517,8,26
-18.1998,8.01233,-8.09097,21.4685,27.1629,8,27
-17.3976,8.739,-9.70892,21.7557,29.1095,8,28
-17.0204,9.10751,-10.4201,21.9367,29.9949,8,29
