Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Block Number,Point ID
6.07618,2.99971,-41.9834,42.5267,26.0164,3,16
9.56245,4.22557,-41.3966,42.6963,29.7583,3,17
10.0566,4.39124,-41.2726,42.7065,30.294,3,18
12.9841,5.41002,-40.4326,42.8095,33.5055,3,19
14.2347,5.81363,-40.0389,42.8899,34.8773,3,20
14.637,5.94624,-39.8889,42.9037,35.3266,3,21
15.4048,6.16059,-39.5727,42.9099,36.1843,3,22
17.4472,6.74161,-38.725,43.0056,38.4707,3,23
17.4588,6.73826,-38.7437,43.0266,0,4,0
17.4408,6.73092,-38.7531,43.0267,0.0215516,4,1
17.2768,6.66505,-38.8201,43.0106,0.210602,4,2
14.3667,5.49414,-39.984,42.8405,3.55637,4,3
13.5735,5.19285,-40.2355,42.7796,4.44136,4,4
12.2484,4.65406,-40.6591,42.7182,5.93321,4,5
10.8579,4.12865,-41.0455,42.6576,7.46902,4,6
9.40719,3.54612,-41.4202,42.6228,9.07661,4,7
8.42207,3.17855,-41.6412,42.6031,10.1511,4,8
3.56026,1.34044,-42.3277,42.4983,15.3939,4,9
3.23246,1.2135,-42.3745,42.5149,15.7485,4,10
3.11611,1.16669,-42.3792,42.5096,15.874,4,11
-0.538318,-0.198585,-42.4126,42.4165,19.7753,4,12
-3.74764,-1.41298,-42.3106,42.4997,23.2082,4,13
-4.17789,-1.56705,-42.2769,42.5117,23.6664,4,14
-4.5607,-1.70306,-42.2318,42.5115,24.0752,4,15
-8.38058,-3.1583,-41.6107,42.5636,28.2098,4,16
-9.23212,-3.4815,-41.4731,42.6307,29.1309,4,17
-9.40067,-3.54744,-41.4431,42.6437,29.3144,4,18
-11.2642,-4.2658,-40.9734,42.7071,31.366,4,19
-11.3682,-4.31037,-40.9456,42.7125,31.4826,4,20
-11.547,-4.37975,-40.8949,42.7189,31.681,4,21
-13.4114,-5.11509,-40.304,42.7837,33.7704,4,22
-13.7417,-5.23815,-40.1953,42.8011,34.1393,4,23
-14.6439,-5.58781,-39.8453,42.8172,35.1682,4,24
-17.4458,-6.75019,-38.6988,42.9827,38.4111,4,25
38.7416,6.7387,17.4578,43.0243,0,5,0
38.7561,6.72736,17.4301,43.0244,0.0332831,5,1
38.8596,6.62558,17.1768,43.0001,0.325232,5,2
39.9852,5.49286,14.3635,42.8404,3.56012,5,3
40.2419,5.18518,13.5539,42.7786,4.46349,5,4
40.6569,4.65715,12.2562,42.7187,5.92465,5,5
41.0475,4.12598,10.8513,42.6576,7.47661,5,6
41.4152,3.55431,9.42858,42.6234,9.05334,5,7
41.6412,3.17853,8.42199,42.6031,10.1513,5,8
42.3766,1.20826,3.2209,42.516,15.7615,5,9
42.3785,1.20302,3.20685,42.5167,15.7766,5,10
42.3789,1.20138,3.20213,42.5167,15.7816,5,11
42.3793,1.19865,3.19452,42.5164,15.7897,5,12
42.4113,-0.201311,-0.545622,42.4153,19.7834,5,13
42.3174,-1.34821,-3.56617,42.4888,23.0157,5,14
42.2688,-1.56891,-4.18137,42.504,23.6711,5,15
42.2029,-1.76881,-4.74239,42.5053,24.2703,5,16
41.4483,-3.53952,-9.37155,42.6417,29.2837,5,17
41.4118,-3.59885,-9.53501,42.6474,29.4614,5,18
40.9536,-4.3006,-11.3464,42.7134,31.4573,5,19
40.9242,-4.33786,-11.4474,42.7159,31.5689,5,20
40.2989,-5.11529,-13.4074,42.7776,33.7681,5,21
40.1518,-5.28275,-13.8547,42.8022,34.268,5,22
39.6397,-5.7978,-15.1708,42.8378,35.7712,5,23
38.7012,-6.751,-17.4527,42.9878,38.4162,5,24
38.6927,-6.75245,-17.4483,42.9786,0,6,0
38.8058,-6.57377,-17.2456,42.9711,0.292951,6,1
39.0171,-6.31911,-16.7976,42.9468,0.849892,6,2
39.6333,-5.52123,-15.2112,42.8096,2.72944,6,3
40.2679,-4.68779,-13.4919,42.726,4.7428,6,4
40.5196,-4.34863,-12.6916,42.6828,5.64771,6,5
41.0791,-3.52164,-10.8356,42.6299,7.75518,6,6
41.1874,-3.35861,-10.4351,42.6212,8.20093,6,7
41.5733,-2.63769,-8.74796,42.5655,10.0758,6,8
41.7143,-2.35566,-8.02645,42.5447,10.8632,6,9
42.3006,-0.633853,-3.78207,42.4741,15.4809,6,10
42.3586,-0.371843,-3.08719,42.4726,16.2258,6,11
42.389,-0.125735,-2.39063,42.4566,16.9652,6,12
42.4101,1.05034,0.617193,42.4276,20.1949,6,13
42.2884,2.24368,3.97228,42.5337,23.7579,6,14
42.2657,2.40221,4.38629,42.5605,24.2018,6,15
41.9904,2.98502,6.03513,42.5267,25.9722,6,16
41.3967,4.22552,9.56249,42.6964,29.7582,6,17
41.2731,4.39064,10.055,42.7066,30.2921,6,18
40.4353,5.40684,12.9742,42.8086,33.4947,6,19
40.0326,5.81951,14.2529,42.8908,34.8973,6,20
39.8903,5.94532,14.6345,42.904,35.3236,6,21
39.595,6.1453,15.3508,42.9089,36.1238,6,22
38.7243,6.74171,17.4466,43.0047,38.4703,6,23
-38.7416,6.7387,-17.4578,43.0243,0,7,0
-38.7561,6.72736,-17.4301,43.0244,0.0332831,7,1
-38.8596,6.62558,-17.1768,43.0001,0.325232,7,2
-39.9852,5.49286,-14.3635,42.8404,3.56012,7,3
-40.2419,5.18518,-13.5539,42.7786,4.46349,7,4
-40.6569,4.65715,-12.2562,42.7187,5.92465,7,5
-41.0475,4.12598,-10.8513,42.6576,7.47661,7,6
-41.4152,3.55431,-9.42858,42.6234,9.05334,7,7
-41.6412,3.17853,-8.42199,42.6031,10.1513,7,8
-42.3766,1.20826,-3.2209,42.516,15.7615,7,9
-42.3785,1.20302,-3.20685,42.5167,15.7766,7,10
-42.3789,1.20138,-3.20213,42.5167,15.7816,7,11
-42.3793,1.19865,-3.19452,42.5164,15.7897,7,12
-42.4113,-0.201311,0.545622,42.4153,19.7834,7,13
-42.3174,-1.34821,3.56617,42.4888,23.0157,7,14
-42.2688,-1.56891,4.18137,42.504,23.6711,7,15
-42.2029,-1.76881,4.74239,42.5053,24.2703,7,16
-41.4483,-3.53952,9.37155,42.6417,29.2837,7,17
-41.4118,-3.59885,9.53501,42.6474,29.4614,7,18
-40.9536,-4.3006,11.3464,42.7134,31.4573,7,19
-40.9242,-4.33786,11.4474,42.7159,31.5689,7,20
-40.2989,-5.11529,13.4074,42.7776,33.7681,7,21
-40.1518,-5.28275,13.8547,42.8022,34.268,7,22
-39.6397,-5.7978,15.1708,42.8378,35.7712,7,23
-38.7012,-6.751,17.4527,42.9878,38.4162,7,24
-38.6927,-6.75245,17.4483,42.9786,0,8,0
-38.8058,-6.57377,17.2456,42.9711,0.292951,8,1
-39.0171,-6.31911,16.7976,42.9468,0.849892,8,2
-39.6333,-5.52123,15.2112,42.8096,2.72944,8,3
-40.2679,-4.68779,13.4919,42.726,4.7428,8,4
-40.5196,-4.34863,12.6916,42.6828,5.64771,8,5
-41.0791,-3.52164,10.8356,42.6299,7.75518,8,6
-41.1874,-3.35861,10.4351,42.6212,8.20093,8,7
-41.5733,-2.63769,8.74796,42.5655,10.0758,8,8
-41.7143,-2.35566,8.02645,42.5447,10.8632,8,9
-42.3006,-0.633853,3.78207,42.4741,15.4809,8,10
-42.3586,-0.371843,3.08719,42.4726,16.2258,8,11
-42.389,-0.125735,2.39063,42.4566,16.9652,8,12
-42.4101,1.05034,-0.617193,42.4276,20.1949,8,13
-42.2884,2.24368,-3.97228,42.5337,23.7579,8,14
-42.2657,2.40221,-4.38629,42.5605,24.2018,8,15
-41.9904,2.98502,-6.03513,42.5267,25.9722,8,16
-41.3967,4.22552,-9.56249,42.6964,29.7582,8,17
-41.2731,4.39064,-10.055,42.7066,30.2921,8,18
-40.4353,5.40684,-12.9742,42.8086,33.4947,8,19
-40.0326,5.81951,-14.2529,42.8908,34.8973,8,20
-39.8903,5.94532,-14.6345,42.904,35.3236,8,21
-39.595,6.1453,-15.3508,42.9089,36.1238,8,22
-38.7243,6.74171,-17.4466,43.0047,38.4703,8,23
