Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Block Number,Point ID
-13.1643,-7.32622,-24.1434,28.4583,1.28701,3,3
-13.0635,-7.22714,-24.1958,28.431,1.4378,3,4
-12.8301,-6.99611,-24.3176,28.3708,1.78803,3,5
-12.1552,-6.31893,-24.6611,28.2107,2.80395,3,6
-11.8903,-6.05319,-24.7929,28.1551,3.20162,3,7
-11.6274,-5.79809,-24.9122,28.0968,3.58687,3,8
-11.1583,-5.39412,-25.1142,28.0058,4.23808,3,9
-10.1876,-4.50432,-25.5052,27.8315,5.61173,3,10
-9.55508,-3.92341,-25.7293,27.7252,6.49929,3,11
-7.06126,-2.00982,-26.5682,27.5639,9.75272,3,12
-6.99765,-1.95637,-26.5849,27.56,9.83747,3,13
-6.9027,-1.88094,-26.6103,27.5552,9.96135,3,14
-3.81011,0.208615,-27.1992,27.4656,13.7399,3,15
-3.05989,0.711056,-27.3015,27.4816,14.6486,3,16
-1.19333,1.82144,-27.4521,27.5383,16.8257,3,17
-0.233539,2.37231,-27.4641,27.5673,17.9324,3,18
1.26764,3.18306,-27.4686,27.6815,19.6385,3,19
1.71144,3.41165,-27.4298,27.6941,20.1392,3,20
3.37953,4.27492,-27.2562,27.7956,22.0255,3,21
3.74266,4.44931,-27.2042,27.8186,22.4316,3,22
4.38353,4.72385,-27.096,27.8518,23.1372,3,23
6.53221,5.7352,-26.6685,28.0494,25.5501,3,24
7.77328,6.25003,-26.3334,28.1591,26.9349,3,25
8.75865,6.67615,-26.0451,28.2778,28.0465,3,26
9.74763,7.06229,-25.6926,28.3725,29.1652,3,27
10.3933,7.32201,-25.4223,28.424,29.9118,3,28
11.0602,7.51613,-25.1247,28.4617,30.6674,3,29
13.5732,8.35864,-23.8007,28.6456,33.6302,3,30
13.5982,8.35428,-23.8231,28.6748,0,4,0
12.0142,7.21377,-24.7128,28.4095,2.14508,4,1
11.5421,6.91045,-24.9557,28.3506,2.75652,4,2
10.4728,6.24489,-25.3955,28.1711,4.09061,4,3
9.32253,5.51167,-25.859,28.0353,5.53129,4,4
8.78285,5.16862,-26.034,27.9575,6.19429,4,5
7.30367,4.2827,-26.5012,27.8208,7.98064,4,6
7.03581,4.12263,-26.5836,27.8062,8.30338,4,7
5.27268,3.06232,-26.9604,27.6414,10.395,4,8
4.6846,2.73184,-27.0795,27.6172,11.08,4,9
4.17228,2.44853,-27.1501,27.5777,11.6697,4,10
3.12898,1.82869,-27.2954,27.535,12.8919,4,11
2.30874,1.34171,-27.3993,27.5291,13.8515,4,12
1.93022,1.11187,-27.4126,27.503,14.2945,4,13
-0.0910927,-0.0511523,-27.4792,27.4794,16.6275,4,14
-1.13965,-0.625603,-27.4169,27.4477,17.8247,4,15
-3.38956,-2.00686,-27.2185,27.502,20.4722,4,16
-5.33807,-3.08654,-26.9171,27.6144,22.7201,4,17
-6.30651,-3.6985,-26.7086,27.6912,23.8846,4,18
-6.85543,-4.03695,-26.5779,27.7431,24.5425,4,19
-8.20352,-4.79783,-26.1692,27.8414,26.1436,4,20
-9.63447,-5.69991,-25.7208,28.0512,27.8936,4,21
-10.3084,-6.09285,-25.4586,28.1341,28.7165,4,22
-11.7579,-7.07325,-24.741,28.2913,30.6079,4,23
-13.5292,-8.12921,-23.8877,28.6312,32.8396,4,24
-13.6558,-8.22357,-23.8102,28.6537,33.0155,4,25
-13.7497,-8.29776,-23.7461,28.6668,33.1513,4,26
-13.8315,-8.33071,-23.6843,28.6646,33.259,4,27
23.8259,8.35378,13.6013,28.6785,0,5,0
24.6006,7.35468,12.2282,28.4396,1.86648,5,1
24.9549,6.9103,11.5416,28.3498,2.75776,5,2
25.653,5.84816,9.849,28.0942,4.87447,5,3
25.8644,5.5122,9.32556,28.0413,5.53138,5,4
25.9377,5.36733,9.09997,28.0068,5.80932,5,5
26.1166,5.02708,8.53608,27.9323,6.49178,5,6
26.5793,4.12242,7.03384,27.8016,8.3054,5,7
26.8826,3.25809,5.61241,27.6548,9.99642,5,8
27.0712,2.73094,4.68204,27.6085,11.0823,5,9
27.1883,2.2595,3.83837,27.5507,12.0558,5,10
27.401,1.34236,2.30885,27.5308,13.8518,5,11
27.4146,1.16758,2.00126,27.5123,14.2059,5,12
27.4832,-0.0508706,-0.0906403,27.4834,16.6277,5,13
27.4021,-0.800554,-1.44063,27.4516,18.174,5,14
27.2462,-1.89121,-3.19359,27.4978,20.2445,5,15
26.8838,-3.19364,-5.51669,27.6291,22.9323,5,16
26.7184,-3.68255,-6.28074,27.6926,23.8544,5,17
26.6134,-3.95828,-6.7241,27.7336,24.3869,5,18
26.1115,-4.90689,-8.38412,27.86,26.3636,5,19
25.7209,-5.68839,-9.60783,28.0399,27.8672,5,20
25.2929,-6.33629,-10.6993,28.1843,29.2067,5,21
24.8403,-7.03013,-11.7742,28.3742,30.5639,5,22
23.9199,-8.11917,-13.5424,28.6614,32.8353,5,23
23.7677,-8.29319,-13.8178,28.7161,33.1949,5,24
23.757,-8.3066,-13.8357,28.7197,33.2197,5,25
23.7478,-8.3175,-13.8496,28.7219,33.2396,5,26
23.7387,-8.32237,-13.8622,28.7219,33.2558,5,27
23.6899,-8.31798,-13.8404,28.6698,0,6,0
23.7839,-8.16919,-13.7352,28.6542,0.204989,6,1
23.9279,-7.80943,-13.5437,28.5826,0.637223,6,2
24.1164,-7.37598,-13.2131,28.4709,1.2141,6,3
24.2037,-7.21064,-13.0454,28.4253,1.46519,6,4
24.4038,-6.82983,-12.6626,28.3291,2.04109,6,5
24.5685,-6.51112,-12.3429,28.2551,2.52161,6,6
24.739,-6.16396,-12.0034,28.1797,3.03626,6,7
24.8638,-5.89333,-11.7254,28.1145,3.44375,6,8
25.1257,-5.36824,-11.1181,27.9952,4.28824,6,9
25.4586,-4.60276,-10.2873,27.8416,5.466,6,10
25.6473,-4.11384,-9.77439,27.7533,6.19927,6,11
26.4645,-2.28593,-7.43862,27.5849,9.27576,6,12
26.5153,-2.16661,-7.28478,27.583,9.47697,6,13
26.5308,-2.12252,-7.21909,27.5772,9.55759,6,14
26.6218,-1.81747,-6.76803,27.5287,10.1097,6,15
27.2045,0.22279,-3.79037,27.4682,13.766,6,16
27.2982,0.682458,-3.10504,27.4827,14.5965,6,17
27.4525,1.82146,-1.19321,27.5387,16.8272,6,18
27.4643,2.3495,-0.274124,27.5659,17.8873,6,19
27.4691,3.18314,1.26779,27.682,19.6401,6,20
27.4392,3.35923,1.60946,27.6909,20.0257,6,21
27.257,4.26737,3.36335,27.7932,22.0091,6,22
27.2027,4.44927,3.74189,27.817,22.4326,6,23
27.0907,4.73378,4.40595,27.8519,23.1637,6,24
26.6672,5.73653,6.53525,28.0492,25.5551,6,25
26.3304,6.25419,7.78315,28.16,26.9474,6,26
26.045,6.67613,8.7586,28.2777,28.0479,6,27
25.6934,7.06139,9.74531,28.3723,29.1639,6,28
25.4221,7.322,10.3932,28.4239,29.9131,6,29
25.1259,7.51519,11.0572,28.4614,30.6655,6,30
23.8,8.35875,13.5724,28.6447,33.6312,6,31
-23.8259,8.35378,-13.6013,28.6785,0,7,0
-24.6006,7.35468,-12.2282,28.4396,1.86648,7,1
-24.9549,6.9103,-11.5416,28.3498,2.75776,7,2
-25.653,5.84816,-9.849,28.0942,4.87447,7,3
-25.8644,5.5122,-9.32556,28.0413,5.53138,7,4
-25.9377,5.36733,-9.09997,28.0068,5.80932,7,5
-26.1166,5.02708,-8.53608,27.9323,6.49178,7,6
-26.5793,4.12242,-7.03384,27.8016,8.3054,7,7
-26.8826,3.25809,-5.61241,27.6548,9.99642,7,8
-27.0712,2.73094,-4.68204,27.6085,11.0823,7,9
-27.1883,2.2595,-3.83837,27.5507,12.0558,7,10
-27.401,1.34236,-2.30885,27.5308,13.8518,7,11
-27.4146,1.16758,-2.00126,27.5123,14.2059,7,12
-27.4832,-0.0508706,0.0906403,27.4834,16.6277,7,13
-27.4021,-0.800554,1.44063,27.4516,18.174,7,14
-27.2462,-1.89121,3.19359,27.4978,20.2445,7,15
-26.8838,-3.19364,5.51669,27.6291,22.9323,7,16
-26.7184,-3.68255,6.28074,27.6926,23.8544,7,17
-26.6134,-3.95828,6.7241,27.7336,24.3869,7,18
-26.1115,-4.90689,8.38412,27.86,26.3636,7,19
-25.7209,-5.68839,9.60783,28.0399,27.8672,7,20
-25.2929,-6.33629,10.6993,28.1843,29.2067,7,21
-24.8403,-7.03013,11.7742,28.3742,30.5639,7,22
-23.9199,-8.11917,13.5424,28.6614,32.8353,7,23
-23.7677,-8.29319,13.8178,28.7161,33.1949,7,24
-23.757,-8.3066,13.8357,28.7197,33.2197,7,25
-23.7478,-8.3175,13.8496,28.7219,33.2396,7,26
-23.7387,-8.32237,13.8622,28.7219,33.2558,7,27
-23.6899,-8.31798,13.8404,28.6698,0,8,0
-23.7839,-8.16919,13.7352,28.6542,0.204989,8,1
-23.9279,-7.80943,13.5437,28.5826,0.637223,8,2
-24.1164,-7.37598,13.2131,28.4709,1.2141,8,3
-24.2037,-7.21064,13.0454,28.4253,1.46519,8,4
-24.4038,-6.82983,12.6626,28.3291,2.04109,8,5
-24.5685,-6.51112,12.3429,28.2551,2.52161,8,6
-24.739,-6.16396,12.0034,28.1797,3.03626,8,7
-24.8638,-5.89333,11.7254,28.1145,3.44375,8,8
-25.1257,-5.36824,11.1181,27.9952,4.28824,8,9
-25.4586,-4.60276,10.2873,27.8416,5.466,8,10
-25.6473,-4.11384,9.77439,27.7533,6.19927,8,11
-26.4645,-2.28593,7.43862,27.5849,9.27576,8,12
-26.5153,-2.16661,7.28478,27.583,9.47697,8,13
-26.5308,-2.12252,7.21909,27.5772,9.55759,8,14
-26.6218,-1.81747,6.76803,27.5287,10.1097,8,15
-27.2045,0.22279,3.79037,27.4682,13.766,8,16
-27.2982,0.682458,3.10504,27.4827,14.5965,8,17
-27.4525,1.82146,1.19321,27.5387,16.8272,8,18
-27.4643,2.3495,0.274124,27.5659,17.8873,8,19
-27.4691,3.18314,-1.26779,27.682,19.6401,8,20
-27.4392,3.35923,-1.60946,27.6909,20.0257,8,21
-27.257,4.26737,-3.36335,27.7932,22.0091,8,22
-27.2027,4.44927,-3.74189,27.817,22.4326,8,23
-27.0907,4.73378,-4.40595,27.8519,23.1637,8,24
-26.6672,5.73653,-6.53525,28.0492,25.5551,8,25
-26.3304,6.25419,-7.78315,28.16,26.9474,8,26
-26.045,6.67613,-8.7586,28.2777,28.0479,8,27
-25.6934,7.06139,-9.74531,28.3723,29.1639,8,28
-25.4221,7.322,-10.3932,28.4239,29.9131,8,29
-25.1259,7.51519,-11.0572,28.4614,30.6655,8,30
-23.8,8.35875,-13.5724,28.6447,33.6312,8,31
