Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Block Number,Point ID
15.1488,7.69875,-28.7397,33.3875,0.203339,4,1
14.6854,7.44834,-28.9698,33.3225,0.778106,4,2
12.8805,6.49523,-29.8046,33.1121,2.98335,4,3
12.5272,6.32555,-29.9386,33.0645,3.39761,4,4
10.3633,5.18391,-30.7396,32.8511,5.97197,4,5
9.5086,4.77634,-30.9919,32.7677,6.95188,4,6
7.78856,3.86996,-31.4758,32.6552,8.95543,4,7
6.04703,3.01344,-31.8745,32.5827,10.9367,4,8
5.21371,2.57158,-32.0399,32.563,11.8943,4,9
3.7121,1.80904,-32.2544,32.5177,13.5921,4,10
2.6283,1.28903,-32.3822,32.5143,14.8009,4,11
1.77548,0.887685,-32.4137,32.4744,15.744,4,12
-0.0164993,-0.00760912,-32.4566,32.4566,17.7476,4,13
-2.23224,-1.08044,-32.3957,32.4905,20.2102,4,14
-2.66769,-1.30834,-32.382,32.518,20.7019,4,15
-3.80672,-1.8802,-32.2449,32.5232,21.9838,4,16
-4.9373,-2.44953,-32.0831,32.5531,23.2599,4,17
-5.3535,-2.6372,-32.026,32.5773,23.72,4,18
-7.133,-3.51853,-31.6836,32.6666,25.7351,4,19
-7.90689,-3.91283,-31.518,32.7294,26.6193,4,20
-9.4344,-4.67249,-31.0558,32.7918,28.3868,4,21
-10.4448,-5.2183,-30.7351,32.8781,29.5791,4,22
-12.8897,-6.4917,-29.8311,33.1388,32.4802,4,23
-12.9355,-6.51813,-29.8119,33.1446,32.5365,4,24
-12.9601,-6.53356,-29.7982,33.1449,32.5686,4,25
-15.2364,-7.82885,-28.5027,33.2542,35.4905,4,26
28.658,7.79526,15.309,33.4128,0,5,0
28.7181,7.72496,15.196,33.3965,0.146054,5,1
28.8755,7.55391,14.8803,33.3508,0.538123,5,2
29.8013,6.49406,12.8741,33.1064,2.98863,5,3
29.9609,6.29225,12.4553,33.0512,3.48016,5,4
30.7361,5.18205,10.356,32.8452,5.97831,5,5
31.0198,4.7244,9.40086,32.7556,7.07474,5,6
31.4741,3.86729,7.7813,32.6515,8.96258,5,7
31.9151,2.92061,5.86921,32.5815,11.1413,5,8
32.0453,2.56941,5.21116,32.5677,11.8985,5,9
32.2114,1.97972,4.05885,32.5264,13.2035,5,10
32.3812,1.28696,2.62304,32.5128,14.8067,5,11
32.4244,0.737503,1.46323,32.4658,16.0908,5,12
32.4581,-0.00741897,-0.0166848,32.4581,17.748,5,13
32.3913,-1.24128,-2.54062,32.5145,20.5582,5,14
32.3872,-1.30833,-2.66748,32.5232,20.7017,5,15
32.3491,-1.46864,-2.98333,32.5195,21.058,5,16
32.0046,-2.65366,-5.38452,32.5627,23.7577,5,17
31.5332,-3.87694,-7.82437,32.7199,26.5275,5,18
31.51,-3.92376,-7.92771,32.728,26.6433,5,19
31.3872,-4.14401,-8.36899,32.747,27.1515,5,20
30.9419,-4.87954,-9.83233,32.8312,28.8488,5,21
30.7442,-5.21735,-10.4485,32.8876,29.5788,5,22
30.1813,-6.01963,-11.9669,33.0205,31.386,5,23
29.8071,-6.51899,-12.9323,33.1392,32.5355,5,24
29.6269,-6.71183,-13.3074,33.1645,32.9941,5,25
28.5063,-7.82643,-15.2426,33.2596,35.4928,5,26
28.5402,-7.82508,-15.2651,33.2987,0,6,0
28.7831,-7.44028,-14.9931,33.2959,0.530143,6,1
29.1025,-6.84734,-14.3933,33.1815,1.432,6,2
29.5596,-6.15418,-13.4531,33.055,2.68637,6,3
29.7149,-5.88237,-13.1254,33.0129,3.1396,6,4
30.1019,-5.21876,-12.1898,32.893,4.3501,6,5
30.5121,-4.48076,-11.1278,32.7856,5.70694,6,6
30.6747,-4.18841,-10.6202,32.7303,6.31477,6,7
31.5429,-1.9897,-7.28138,32.4335,10.4058,6,8
31.7375,-1.49834,-6.36189,32.4035,11.4663,6,9
32.2206,-0.126614,-3.88327,32.454,14.3401,6,10
32.2677,0.0703771,-3.48872,32.4558,14.7836,6,11
32.3597,0.509109,-2.57634,32.4661,15.8001,6,12
32.4173,0.859703,-1.91127,32.485,16.5541,6,13
32.4747,1.45841,-0.745682,32.516,17.8658,6,14
32.4518,2.22012,0.890527,32.5398,19.6707,6,15
32.437,2.73396,1.95139,32.6105,20.8496,6,16
32.2295,3.64715,4.00781,32.6819,23.1092,6,17
32.1683,3.88433,4.53983,32.7185,23.6949,6,18
32.1455,3.95791,4.72088,32.7305,23.8917,6,19
32.1171,4.028,4.89518,32.7367,24.0817,6,20
31.8932,4.52678,6.09522,32.7845,25.4004,6,21
31.6328,5.08295,7.42167,32.8869,26.8621,6,22
31.5801,5.15952,7.61598,32.8927,27.0775,6,23
30.892,6.12316,10.0552,33.0593,29.7889,6,24
30.6346,6.40118,10.7913,33.1044,30.6168,6,25
30.1083,6.92912,12.2254,33.2263,32.2331,6,26
29.8896,7.07174,12.6734,33.2267,32.7516,6,27
28.6237,7.80751,15.2669,33.367,35.7299,6,28
-28.658,7.79526,-15.309,33.4128,0,7,0
-28.7181,7.72496,-15.196,33.3965,0.146054,7,1
-28.8755,7.55391,-14.8803,33.3508,0.538123,7,2
-29.8013,6.49406,-12.8741,33.1064,2.98863,7,3
-29.9609,6.29225,-12.4553,33.0512,3.48016,7,4
-30.7361,5.18205,-10.356,32.8452,5.97831,7,5
-31.0198,4.7244,-9.40086,32.7556,7.07474,7,6
-31.4741,3.86729,-7.7813,32.6515,8.96258,7,7
-31.9151,2.92061,-5.86921,32.5815,11.1413,7,8
-32.0453,2.56941,-5.21116,32.5677,11.8985,7,9
-32.2114,1.97972,-4.05885,32.5264,13.2035,7,10
-32.3812,1.28696,-2.62304,32.5128,14.8067,7,11
-32.4244,0.737503,-1.46323,32.4658,16.0908,7,12
-32.4581,-0.00741897,0.0166848,32.4581,17.748,7,13
-32.3913,-1.24128,2.54062,32.5145,20.5582,7,14
-32.3872,-1.30833,2.66748,32.5232,20.7017,7,15
-32.3491,-1.46864,2.98333,32.5195,21.058,7,16
-32.0046,-2.65366,5.38452,32.5627,23.7577,7,17
-31.5332,-3.87694,7.82437,32.7199,26.5275,7,18
-31.51,-3.92376,7.92771,32.728,26.6433,7,19
-31.3872,-4.14401,8.36899,32.747,27.1515,7,20
-30.9419,-4.87954,9.83233,32.8312,28.8488,7,21
-30.7442,-5.21735,10.4485,32.8876,29.5788,7,22
-30.1813,-6.01963,11.9669,33.0205,31.386,7,23
-29.8071,-6.51899,12.9323,33.1392,32.5355,7,24
-29.6269,-6.71183,13.3074,33.1645,32.9941,7,25
-28.5063,-7.82643,15.2426,33.2596,35.4928,7,26
-28.5402,-7.82508,15.2651,33.2987,0,8,0
-28.7831,-7.44028,14.9931,33.2959,0.530143,8,1
-29.1025,-6.84734,14.3933,33.1815,1.432,8,2
-29.5596,-6.15418,13.4531,33.055,2.68637,8,3
-29.7149,-5.88237,13.1254,33.0129,3.1396,8,4
-30.1019,-5.21876,12.1898,32.893,4.3501,8,5
-30.5121,-4.48076,11.1278,32.7856,5.70694,8,6
-30.6747,-4.18841,10.6202,32.7303,6.31477,8,7
-31.5429,-1.9897,7.28138,32.4335,10.4058,8,8
-31.7375,-1.49834,6.36189,32.4035,11.4663,8,9
-32.2206,-0.126614,3.88327,32.454,14.3401,8,10
-32.2677,0.0703771,3.48872,32.4558,14.7836,8,11
-32.3597,0.509109,2.57634,32.4661,15.8001,8,12
-32.4173,0.859703,1.91127,32.485,16.5541,8,13
-32.4747,1.45841,0.745682,32.516,17.8658,8,14
-32.4518,2.22012,-0.890527,32.5398,19.6707,8,15
-32.437,2.73396,-1.95139,32.6105,20.8496,8,16
-32.2295,3.64715,-4.00781,32.6819,23.1092,8,17
-32.1683,3.88433,-4.53983,32.7185,23.6949,8,18
-32.1455,3.95791,-4.72088,32.7305,23.8917,8,19
-32.1171,4.028,-4.89518,32.7367,24.0817,8,20
-31.8932,4.52678,-6.09522,32.7845,25.4004,8,21
-31.6328,5.08295,-7.42167,32.8869,26.8621,8,22
-31.5801,5.15952,-7.61598,32.8927,27.0775,8,23
-30.892,6.12316,-10.0552,33.0593,29.7889,8,24
-30.6346,6.40118,-10.7913,33.1044,30.6168,8,25
-30.1083,6.92912,-12.2254,33.2263,32.2331,8,26
-29.8896,7.07174,-12.6734,33.2267,32.7516,8,27
-28.6237,7.80751,-15.2669,33.367,35.7299,8,28
