Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Block Number,Point ID
14.1841,-5.10514,42.6991,45.2821,34.7172,2,22
14.931,-5.38652,42.4419,45.3129,35.5558,2,23
15.1047,-5.44831,42.3845,45.3242,35.7489,2,24
17.2038,-6.26404,41.5369,45.393,38.1552,2,25
17.7711,-6.46897,41.3192,45.4415,38.7964,2,26
-17.7586,-6.46768,-41.3143,45.4321,0,3,0
-17.3898,-6.21248,-41.486,45.4102,0.480221,3,1
-16.9916,-5.98487,-41.6606,45.3887,0.971041,3,2
-16.2408,-5.62305,-41.9533,45.3372,1.85436,3,3
-14.5107,-4.89376,-42.5786,45.2487,3.83324,3,4
-13.1202,-4.30698,-43.0292,45.1907,5.4083,3,5
-12.6639,-4.12719,-43.1694,45.1775,5.91847,3,6
-11.0115,-3.45455,-43.616,45.1169,7.75756,3,7
-10.2462,-3.16409,-43.8047,45.0982,8.59757,3,8
-7.06374,-1.92589,-44.4274,45.0267,12.0687,3,9
-6.40266,-1.68394,-44.5301,45.0195,12.7801,3,10
-6.18567,-1.60899,-44.5464,45.0026,13.0103,3,11
-2.7706,-0.322146,-44.8317,44.9184,16.6709,3,12
0.544734,0.849032,-44.976,44.9873,20.19,3,13
0.984161,1.00048,-44.9721,44.994,20.6548,3,14
1.3115,1.10395,-44.9551,44.9877,20.9985,3,15
4.69181,2.30689,-44.6776,44.9824,24.5972,3,16
6.98334,3.04316,-44.3837,45.0327,27.022,3,17
9.38849,3.86433,-43.9956,45.1518,29.5929,3,18
10.7229,4.29938,-43.6873,45.189,31.0299,3,19
11.9391,4.70711,-43.3822,45.2406,32.3484,3,20
12.867,5.0093,-43.1052,45.2627,33.3629,3,21
14.2818,5.48247,-42.65,45.3106,34.9226,3,22
16.1703,6.01196,-41.9344,45.3444,37.0104,3,23
17.0322,6.26331,-41.5941,45.3806,37.9705,3,24
17.7878,6.47861,-41.2989,45.431,38.8098,3,25
17.7484,6.50227,-41.1895,45.3195,0,4,0
16.7852,6.1084,-41.6945,45.3595,1.15675,4,1
15.545,5.61048,-42.2007,45.3214,2.58575,4,2
14.6736,5.29157,-42.5147,45.2859,3.56537,4,3
13.8324,4.96804,-42.7966,45.25,4.50971,4,4
12.8801,4.62429,-43.098,45.2186,5.56609,4,5
11.8165,4.2224,-43.3936,45.1715,6.74086,4,6
10.1528,3.62857,-43.8227,45.1295,8.55873,4,7
9.29504,3.30852,-44.0151,45.1074,9.49427,4,8
7.54598,2.6907,-44.3401,45.0581,11.3775,4,9
5.93661,2.09063,-44.5592,45.0015,13.109,4,10
3.1493,1.12179,-44.8105,44.935,16.0706,4,11
-0.350437,-0.13133,-44.9765,44.9781,19.7916,4,12
-0.696702,-0.246273,-44.9786,44.9847,20.1565,4,13
-1.08685,-0.377207,-44.9647,44.9794,20.5682,4,14
-4.33893,-1.54171,-44.71,44.9465,24.0319,4,15
-7.96831,-2.83125,-44.2826,45.0828,27.9072,4,16
-8.1194,-2.88881,-44.258,45.0893,28.0707,4,17
-11.4366,-4.08865,-43.5179,45.181,31.675,4,18
-11.5274,-4.12368,-43.495,45.1852,31.7751,4,19
-13.5519,-4.86747,-42.9061,45.2579,34.0108,4,20
-13.6501,-4.90622,-42.8749,45.2621,34.1209,4,21
-14.1841,-5.10514,-42.6991,45.2821,34.7172,4,22
-14.931,-5.38652,-42.4419,45.3129,35.5558,4,23
-15.1047,-5.44831,-42.3845,45.3242,35.7489,4,24
-17.2038,-6.26404,-41.5369,45.393,38.1552,4,25
-17.7711,-6.46897,-41.3192,45.4415,38.7964,4,26
41.188,6.50257,17.7478,45.318,0,5,0
41.6974,6.10568,16.7781,45.3592,1.16502,5,1
42.1968,5.61445,15.5555,45.3218,2.57406,5,2
42.5141,5.29211,14.675,45.2859,3.56396,5,3
42.7922,4.97294,13.8456,45.2505,4.49513,5,4
43.0979,4.62432,12.8801,45.2185,5.56624,5,5
43.3894,4.22785,11.8314,45.1719,6.72462,5,6
43.8246,3.62557,10.1446,45.1293,8.56786,5,7
44.0131,3.31211,9.30495,45.1077,9.4837,5,8
44.3427,2.68549,7.53156,45.0578,11.3932,5,9
44.5548,2.10314,5.97147,45.0024,13.0719,5,10
44.808,1.12122,3.1472,44.9324,16.0727,5,11
44.9723,-0.106463,-0.275547,44.9733,19.7127,5,12
44.9746,-0.246866,-0.698443,44.9807,20.1583,5,13
44.9575,-0.410069,-1.18407,44.975,20.6709,5,14
44.7074,-1.54382,-4.34442,44.9445,24.0377,5,15
44.2787,-2.84485,-7.99579,45.0846,27.9376,5,16
44.2646,-2.87519,-8.08542,45.0888,28.0333,5,17
44.2499,-2.90278,-8.16453,45.0903,28.1183,5,18
43.5035,-4.11406,-11.5015,45.1859,31.7459,5,19
43.4764,-4.14917,-11.6011,45.1884,31.855,5,20
42.8771,-4.90652,-13.6534,45.2652,34.1232,5,21
42.8537,-4.93179,-13.7241,45.2671,34.2018,5,22
42.3561,-5.47334,-15.1697,45.3223,35.8237,5,23
42.2084,-5.61238,-15.5528,45.3314,36.2572,5,24
41.3154,-6.468,-17.7615,45.4342,38.7886,5,25
41.3143,-6.46771,-17.7587,45.4321,0,6,0
41.4859,-6.21249,-17.3899,45.4102,0.480269,6,1
41.6606,-5.98488,-16.9916,45.3887,0.971114,6,2
41.9533,-5.62306,-16.2408,45.3372,1.85445,6,3
42.5786,-4.89376,-14.5107,45.2487,3.83333,6,4
43.0292,-4.30698,-13.1203,45.1907,5.40838,6,5
43.1694,-4.12719,-12.6639,45.1775,5.91857,6,6
43.6159,-3.45456,-11.0115,45.1169,7.75764,6,7
43.8047,-3.16408,-10.2462,45.0982,8.59768,6,8
44.421,-1.93863,-7.09837,45.0263,12.0314,6,9
44.5314,-1.6782,-6.38679,45.0184,12.7971,6,10
44.5491,-1.5969,-6.15147,45.0002,13.0467,6,11
44.8316,-0.321444,-2.76883,44.9181,16.6728,6,12
44.9756,0.844567,0.531311,44.9866,20.1759,6,13
44.9715,1.00113,0.985396,44.9935,20.6562,6,14
44.954,1.10772,1.32266,44.9871,21.0104,6,15
44.6771,2.30737,4.69273,44.9821,24.5983,6,16
44.3825,3.04597,6.99156,45.0329,27.0308,6,17
43.9963,3.86316,9.38487,45.1516,29.5891,6,18
43.6824,4.30606,10.743,45.1897,31.0517,6,19
43.3823,4.70708,11.9391,45.2407,32.3484,6,20
43.0993,5.01585,12.8869,45.2634,33.3846,6,21
42.6524,5.48041,14.2757,45.3107,34.9157,6,22
41.9477,6.00197,16.1355,45.343,36.9718,6,23
41.5966,6.26139,17.0252,45.3799,37.9629,6,24
41.2986,6.47869,17.7877,45.4307,38.8098,6,25
-41.188,6.50257,-17.7478,45.318,0,7,0
-41.6974,6.10568,-16.7781,45.3592,1.16502,7,1
-42.1968,5.61445,-15.5555,45.3218,2.57406,7,2
-42.5141,5.29211,-14.675,45.2859,3.56396,7,3
-42.7922,4.97294,-13.8456,45.2505,4.49513,7,4
-43.0979,4.62432,-12.8801,45.2185,5.56624,7,5
-43.3894,4.22785,-11.8314,45.1719,6.72462,7,6
-43.8246,3.62557,-10.1446,45.1293,8.56786,7,7
-44.0131,3.31211,-9.30495,45.1077,9.4837,7,8
-44.3427,2.68549,-7.53156,45.0578,11.3932,7,9
-44.5548,2.10314,-5.97147,45.0024,13.0719,7,10
-44.808,1.12122,-3.1472,44.9324,16.0727,7,11
-44.9723,-0.106463,0.275547,44.9733,19.7127,7,12
-44.9746,-0.246866,0.698443,44.9807,20.1583,7,13
-44.9575,-0.410069,1.18407,44.975,20.6709,7,14
-44.7074,-1.54382,4.34442,44.9445,24.0377,7,15
-44.2787,-2.84485,7.99579,45.0846,27.9376,7,16
-44.2646,-2.87519,8.08542,45.0888,28.0333,7,17
-44.2499,-2.90278,8.16453,45.0903,28.1183,7,18
-43.5035,-4.11406,11.5015,45.1859,31.7459,7,19
-43.4764,-4.14917,11.6011,45.1884,31.855,7,20
-42.8771,-4.90652,13.6534,45.2652,34.1232,7,21
-42.8537,-4.93179,13.7241,45.2671,34.2018,7,22
-42.3561,-5.47334,15.1697,45.3223,35.8237,7,23
-42.2084,-5.61238,15.5528,45.3314,36.2572,7,24
-41.3154,-6.468,17.7615,45.4342,38.7886,7,25
-41.3143,-6.46771,17.7587,45.4321,0,8,0
-41.4859,-6.21249,17.3899,45.4102,0.480269,8,1
-41.6606,-5.98488,16.9916,45.3887,0.971114,8,2
-41.9533,-5.62306,16.2408,45.3372,1.85445,8,3
-42.5786,-4.89376,14.5107,45.2487,3.83333,8,4
-43.0292,-4.30698,13.1203,45.1907,5.40838,8,5
-43.1694,-4.12719,12.6639,45.1775,5.91857,8,6
-43.6159,-3.45456,11.0115,45.1169,7.75764,8,7
-43.8047,-3.16408,10.2462,45.0982,8.59768,8,8
-44.421,-1.93863,7.09837,45.0263,12.0314,8,9
-44.5314,-1.6782,6.38679,45.0184,12.7971,8,10
-44.5491,-1.5969,6.15147,45.0002,13.0467,8,11
-44.8316,-0.321444,2.76883,44.9181,16.6728,8,12
-44.9756,0.844567,-0.531311,44.9866,20.1759,8,13
-44.9715,1.00113,-0.985396,44.9935,20.6562,8,14
-44.954,1.10772,-1.32266,44.9871,21.0104,8,15
-44.6771,2.30737,-4.69273,44.9821,24.5983,8,16
-44.3825,3.04597,-6.99156,45.0329,27.0308,8,17
-43.9963,3.86316,-9.38487,45.1516,29.5891,8,18
-43.6824,4.30606,-10.743,45.1897,31.0517,8,19
-43.3823,4.70708,-11.9391,45.2407,32.3484,8,20
-43.0993,5.01585,-12.8869,45.2634,33.3846,8,21
-42.6524,5.48041,-14.2757,45.3107,34.9157,8,22
-41.9477,6.00197,-16.1355,45.343,36.9718,8,23
-41.5966,6.26139,-17.0252,45.3799,37.9629,8,24
-41.2986,6.47869,-17.7877,45.4307,38.8098,8,25
