Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Block Number,Point ID
-8.08333,3.70878,34.0518,35.194,9.24403,2,6
-8.06977,3.70332,34.0548,35.1932,9.25894,2,7
-8.03283,3.68719,34.0621,35.1902,9.29991,2,8
-4.84676,2.23883,34.5919,35.0015,12.8396,2,9
-3.11736,1.41079,34.8065,34.9743,14.769,2,10
-1.17502,0.498218,34.8938,34.9171,16.9168,2,11
0.0689394,-0.0269571,34.9322,34.9323,18.2676,2,12
1.87072,-0.836166,34.912,34.9721,20.2429,2,13
2.88134,-1.31263,34.8615,35.005,21.3613,2,14
3.36795,-1.55767,34.7918,34.9892,21.9106,2,15
5.81739,-2.66216,34.456,35.0449,24.6184,2,16
6.75812,-3.12808,34.2749,35.0746,25.6837,2,17
8.60433,-3.95774,33.8621,35.1616,27.7495,2,18
10.0106,-4.65176,33.4726,35.2458,29.3653,2,19
11.1203,-5.15303,33.1272,35.3217,30.631,2,20
13.048,-6.10686,32.4289,35.4848,32.8923,2,21
13.5837,-6.35033,32.2185,35.537,33.5172,2,22
15.9436,-7.5272,31.1557,35.7985,36.3604,2,23
15.9733,-7.54225,31.1415,35.8026,36.3966,2,24
15.986,-7.54948,31.1343,35.8035,36.4129,2,25
-15.9467,-7.55829,-31.0907,35.75,0,3,0
-15.8359,-7.41558,-31.1765,35.7455,0.200004,3,1
-15.6815,-7.24752,-31.2698,35.7244,0.446572,3,2
-15.4531,-7.07105,-31.3842,35.6899,0.757028,3,3
-15.0407,-6.66995,-31.5853,35.6138,1.36645,3,4
-13.0003,-5.37028,-32.4695,35.3852,3.94213,3,5
-12.7548,-5.20129,-32.5778,35.3702,4.25922,3,6
-12.4748,-5.00736,-32.6858,35.342,4.61659,3,7
-9.42786,-3.25531,-33.6618,35.1084,8.26433,3,8
-8.76237,-2.81816,-33.8347,35.0643,9.0791,3,9
-6.83206,-1.78796,-34.2424,34.9631,11.3048,3,10
-6.02777,-1.34346,-34.3989,34.9489,12.237,3,11
-3.84889,-0.257072,-34.6588,34.8728,14.6855,3,12
-1.66348,0.792711,-34.8786,34.9272,17.1199,3,13
-0.482913,1.30641,-34.9253,34.9531,18.4082,3,14
1.22755,2.03495,-34.9299,35.0107,20.2674,3,15
2.39043,2.56629,-34.895,35.0708,21.5464,3,16
3.06477,2.86681,-34.8174,35.0694,22.2887,3,17
5.89457,4.01648,-34.4608,35.1913,25.3639,3,18
6.86753,4.40768,-34.3018,35.2591,26.4245,3,19
8.59195,5.06685,-33.8963,35.3335,28.3147,3,20
10.1229,5.66486,-33.471,35.4241,30.0124,3,21
11.1638,6.04259,-33.0921,35.4433,31.1828,3,22
13.8888,6.98735,-32.1062,35.6725,34.2307,3,23
14.8,7.23408,-31.6795,35.7067,35.2667,3,24
15.9346,7.54882,-31.0798,35.7331,36.5881,3,25
15.9291,7.54825,-31.0742,35.7256,0,4,0
14.291,6.74837,-31.8485,35.5542,1.98063,4,1
13.3385,6.2454,-32.2891,35.4895,3.14436,4,2
11.2196,5.22794,-33.0926,35.3318,5.62845,4,3
10.7386,4.97419,-33.2707,35.3129,6.20065,4,4
8.16543,3.74708,-34.0304,35.1963,9.15093,4,5
8.08333,3.70878,-34.0518,35.194,9.24403,4,6
8.06977,3.70332,-34.0548,35.1932,9.25894,4,7
8.03283,3.68719,-34.0621,35.1902,9.29991,4,8
4.84676,2.23883,-34.5919,35.0015,12.8396,4,9
3.11736,1.41079,-34.8065,34.9743,14.769,4,10
1.17502,0.498218,-34.8938,34.9171,16.9168,4,11
-0.0689394,-0.0269571,-34.9322,34.9323,18.2676,4,12
-1.87072,-0.836166,-34.912,34.9721,20.2429,4,13
-2.88134,-1.31263,-34.8615,35.005,21.3613,4,14
-3.36795,-1.55767,-34.7918,34.9892,21.9106,4,15
-5.81739,-2.66216,-34.456,35.0449,24.6184,4,16
-6.75812,-3.12808,-34.2749,35.0746,25.6837,4,17
-8.60433,-3.95774,-33.8621,35.1616,27.7495,4,18
-10.0106,-4.65176,-33.4726,35.2458,29.3653,4,19
-11.1203,-5.15303,-33.1272,35.3217,30.631,4,20
-13.048,-6.10686,-32.4289,35.4848,32.8923,4,21
-13.5837,-6.35033,-32.2185,35.537,33.5172,4,22
-15.9436,-7.5272,-31.1557,35.7985,36.3604,4,23
-15.9733,-7.54225,-31.1415,35.8026,36.3966,4,24
-15.986,-7.54948,-31.1343,35.8035,36.4129,4,25
31.074,7.54826,15.9289,35.7254,0,5,0
31.8632,6.73267,14.2605,35.5521,2.01784,5,1
32.2896,6.24449,13.3364,35.4891,3.14659,5,2
33.1209,5.19307,11.1544,35.3325,5.70739,5,3
33.275,4.97248,10.7373,35.3163,6.20376,5,4
33.8949,3.9725,8.65034,35.2062,8.59948,5,5
34.0258,3.73666,8.14632,35.1864,9.17114,5,6
34.045,3.7013,8.05845,35.181,9.26779,5,7
34.0937,3.59463,7.81526,35.1622,9.53777,5,8
34.5956,2.21271,4.78696,34.9952,12.9041,5,9
34.7964,1.43329,3.16854,34.9698,14.7116,5,10
34.8767,0.583548,1.37223,34.9085,16.7004,5,11
34.9211,-0.0322241,-0.08135,34.9212,18.2796,5,12
34.898,-1.02108,-2.26818,34.9865,20.6798,5,13
34.8661,-1.31938,-2.89626,35.011,21.3758,5,14
34.5767,-2.26612,-5.01784,35.0123,23.717,5,15
34.4574,-2.67669,-5.84975,35.0527,24.6524,5,16
34.3186,-3.03672,-6.56784,35.0731,25.4675,5,17
33.8484,-3.98552,-8.66219,35.1658,27.8144,5,18
33.5267,-4.56254,-9.81827,35.2314,29.1459,5,19
33.1012,-5.18229,-11.178,35.3198,30.6996,5,20
32.4965,-6.01339,-12.8383,35.4542,32.6523,5,21
32.1802,-6.38082,-13.6392,35.529,33.5885,5,22
31.2164,-7.45702,-15.7665,35.7582,36.16,5,23
31.1146,-7.55344,-15.9685,35.7794,36.4059,5,24
31.0876,-7.55893,-15.9438,35.746,0,6,0
31.1789,-7.40777,-15.8276,35.7423,0.211443,6,1
31.2782,-7.22883,-15.6642,35.7205,0.473283,6,2
31.4004,-7.03962,-15.4209,35.684,0.804856,6,3
31.5835,-6.67323,-15.0459,35.615,1.3602,6,4
32.5009,-5.32246,-12.9309,35.3814,4.03217,6,5
32.59,-5.18305,-12.7291,35.3695,4.29314,6,6
32.6796,-5.02196,-12.4972,35.3462,4.58931,6,7
33.67,-3.24077,-9.40524,35.1089,8.29258,6,8
33.8322,-2.83008,-8.78159,35.0677,9.05671,6,9
34.2433,-1.79179,-6.83861,34.9654,11.2977,6,10
34.3946,-1.36222,-6.06242,34.9513,12.1977,6,11
34.6579,-0.259995,-3.85482,34.8726,14.6792,6,12
34.8759,0.779561,-1.69297,34.9257,17.0878,6,13
34.9237,1.3077,-0.480445,34.9515,18.4113,6,14
34.9289,2.0509,1.26365,35.0118,20.3071,6,15
34.8951,2.56709,2.39244,35.0711,21.5488,6,16
34.8193,2.86111,3.05196,35.0697,22.2749,6,17
34.4603,4.018,5.89836,35.1916,25.3683,6,18
34.3031,4.40515,6.86113,35.2588,26.4178,6,19
33.8946,5.06922,8.59813,35.3337,28.3217,6,20
33.4711,5.66473,10.1225,35.4241,30.0123,6,21
33.0919,6.04288,11.1647,35.4434,31.184,6,22
32.1071,6.98665,13.8863,35.6722,34.2283,6,23
31.676,7.23592,14.8074,35.7069,35.2753,6,24
31.0803,7.5487,15.9352,35.7337,36.5886,6,25
-31.074,7.54826,-15.9289,35.7254,0,7,0
-31.8632,6.73267,-14.2605,35.5521,2.01784,7,1
-32.2896,6.24449,-13.3364,35.4891,3.14659,7,2
-33.1209,5.19307,-11.1544,35.3325,5.70739,7,3
-33.275,4.97248,-10.7373,35.3163,6.20376,7,4
-33.8949,3.9725,-8.65034,35.2062,8.59948,7,5
-34.0258,3.73666,-8.14632,35.1864,9.17114,7,6
-34.045,3.7013,-8.05845,35.181,9.26779,7,7
-34.0937,3.59463,-7.81526,35.1622,9.53777,7,8
-34.5956,2.21271,-4.78696,34.9952,12.9041,7,9
-34.7964,1.43329,-3.16854,34.9698,14.7116,7,10
-34.8767,0.583548,-1.37223,34.9085,16.7004,7,11
-34.9211,-0.0322241,0.08135,34.9212,18.2796,7,12
-34.898,-1.02108,2.26818,34.9865,20.6798,7,13
-34.8661,-1.31938,2.89626,35.011,21.3758,7,14
-34.5767,-2.26612,5.01784,35.0123,23.717,7,15
-34.4574,-2.67669,5.84975,35.0527,24.6524,7,16
-34.3186,-3.03672,6.56784,35.0731,25.4675,7,17
-33.8484,-3.98552,8.66219,35.1658,27.8144,7,18
-33.5267,-4.56254,9.81827,35.2314,29.1459,7,19
-33.1012,-5.18229,11.178,35.3198,30.6996,7,20
-32.4965,-6.01339,12.8383,35.4542,32.6523,7,21
-32.1802,-6.38082,13.6392,35.529,33.5885,7,22
-31.2164,-7.45702,15.7665,35.7582,36.16,7,23
-31.1146,-7.55344,15.9685,35.7794,36.4059,7,24
-31.0876,-7.55893,15.9438,35.746,0,8,0
-31.1789,-7.40777,15.8276,35.7423,0.211443,8,1
-31.2782,-7.22883,15.6642,35.7205,0.473283,8,2
-31.4004,-7.03962,15.4209,35.684,0.804856,8,3
-31.5835,-6.67323,15.0459,35.615,1.3602,8,4
-32.5009,-5.32246,12.9309,35.3814,4.03217,8,5
-32.59,-5.18305,12.7291,35.3695,4.29314,8,6
-32.6796,-5.02196,12.4972,35.3462,4.58931,8,7
-33.67,-3.24077,9.40524,35.1089,8.29258,8,8
-33.8322,-2.83008,8.78159,35.0677,9.05671,8,9
-34.2433,-1.79179,6.83861,34.9654,11.2977,8,10
-34.3946,-1.36222,6.06242,34.9513,12.1977,8,11
-34.6579,-0.259995,3.85482,34.8726,14.6792,8,12
-34.8759,0.779561,1.69297,34.9257,17.0878,8,13
-34.9237,1.3077,0.480445,34.9515,18.4113,8,14
-34.9289,2.0509,-1.26365,35.0118,20.3071,8,15
-34.8951,2.56709,-2.39244,35.0711,21.5488,8,16
-34.8193,2.86111,-3.05196,35.0697,22.2749,8,17
-34.4603,4.018,-5.89836,35.1916,25.3683,8,18
-34.3031,4.40515,-6.86113,35.2588,26.4178,8,19
-33.8946,5.06922,-8.59813,35.3337,28.3217,8,20
-33.4711,5.66473,-10.1225,35.4241,30.0123,8,21
-33.0919,6.04288,-11.1647,35.4434,31.184,8,22
-32.1071,6.98665,-13.8863,35.6722,34.2283,8,23
-31.676,7.23592,-14.8074,35.7069,35.2753,8,24
-31.0803,7.5487,-15.9352,35.7337,36.5886,8,25
