Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Block Number,Point ID
-8.62851,-2.90885,-46.6447,47.5252,28.7508,4,17
-10.4866,-3.55538,-46.2982,47.6039,30.7484,4,18
-11.4561,-3.87243,-46.0707,47.6314,31.7935,4,19
-13.6983,-4.66099,-45.4704,47.7171,34.2449,4,20
-15.5414,-5.31687,-44.8616,47.7741,36.2938,4,21
-16.094,-5.50221,-44.6784,47.8064,36.9047,4,22
-17.9066,-6.15706,-43.9829,47.8858,38.9537,4,23
43.7742,6.25295,18.0543,47.7623,0,5,0
44.2889,5.85195,17.0746,47.8257,1.17708,5,1
44.6503,5.51035,16.0643,47.7711,2.30318,5,2
45.0223,5.1326,15.0324,47.7422,3.46324,5,3
45.7664,4.31076,12.7152,47.6951,6.03204,5,4
45.7675,4.30944,12.7112,47.695,6.03638,5,5
46.2225,3.61962,10.7287,47.5891,8.18416,5,6
46.5439,3.11615,9.18045,47.5429,9.84368,5,7
46.8735,2.48962,7.40731,47.5204,11.7529,5,8
47.307,1.30394,3.85845,47.482,15.5196,5,9
47.3759,1.03647,3.08913,47.4879,16.337,5,10
47.4002,0.855075,2.58341,47.4783,16.8749,5,11
47.4184,-0.244271,-0.727831,47.4246,20.3639,5,12
47.2854,-1.51229,-4.50098,47.5232,24.3466,5,13
47.2845,-1.51745,-4.51716,47.524,24.3636,5,14
47.2819,-1.52318,-4.53496,47.5233,24.3825,5,15
46.6386,-2.91377,-8.64209,47.5219,28.7661,5,16
46.3037,-3.54168,-10.4424,47.5986,30.702,5,17
46.0481,-3.898,-11.5319,47.6299,31.8764,5,18
45.4667,-4.66005,-13.6916,47.7116,34.2392,5,19
44.8925,-5.27867,-15.4223,47.7603,36.1647,5,20
44.6357,-5.53857,-16.1971,47.8055,37.0214,5,21
43.9798,-6.15628,-17.8989,47.88,38.947,5,22
43.9787,-6.156,-17.8961,47.8779,0,6,0
44.1746,-5.9037,-17.4173,47.8498,0.575591,6,1
44.6439,-5.31584,-16.2034,47.79,2.00367,6,2
44.9065,-5.02091,-15.4392,47.7512,2.86384,6,3
45.1258,-4.76651,-14.8066,47.7315,3.58007,6,4
45.5137,-4.26924,-13.5444,47.6778,4.99109,6,5
45.8316,-3.86078,-12.4634,47.6526,6.18962,6,6
46.0539,-3.51373,-11.5564,47.6115,7.18584,6,7
46.3855,-2.95428,-10.0731,47.5584,8.80543,6,8
46.6409,-2.48384,-8.71346,47.5128,10.2667,6,9
47.2541,-1.07081,-4.77494,47.5068,14.4957,6,10
47.2742,-1.00182,-4.56675,47.5049,14.7159,6,11
47.4332,-0.27259,-2.45601,47.4975,16.9547,6,12
47.4347,-0.205538,-2.24616,47.4883,17.175,6,13
47.4024,1.05923,1.42222,47.4355,21.0555,6,14
47.2462,2.00658,4.41952,47.4948,24.2028,6,15
47.1873,2.26162,5.13599,47.5198,24.9656,6,16
47.0195,2.68225,6.44516,47.5349,26.3509,6,17
46.7896,3.16237,7.88648,47.5548,27.8874,6,18
46.5466,3.58763,9.28669,47.5994,29.3708,6,19
46.0252,4.31733,11.4976,47.6356,31.7566,6,20
45.3775,5.06879,13.9536,47.7443,34.4054,6,21
45.2784,5.18219,14.3317,47.7744,34.8124,6,22
45.1481,5.2802,14.7046,47.7751,35.2194,6,23
43.831,6.2407,18.0748,47.8205,38.9631,6,24
-43.7742,6.25295,-18.0543,47.7623,0,7,0
-44.2889,5.85195,-17.0746,47.8257,1.17708,7,1
-44.6503,5.51035,-16.0643,47.7711,2.30318,7,2
-45.0223,5.1326,-15.0324,47.7422,3.46324,7,3
-45.7664,4.31076,-12.7152,47.6951,6.03204,7,4
-45.7675,4.30944,-12.7112,47.695,6.03638,7,5
-46.2225,3.61962,-10.7287,47.5891,8.18416,7,6
-46.5439,3.11615,-9.18045,47.5429,9.84368,7,7
-46.8735,2.48962,-7.40731,47.5204,11.7529,7,8
-47.307,1.30394,-3.85845,47.482,15.5196,7,9
-47.3759,1.03647,-3.08913,47.4879,16.337,7,10
-47.4002,0.855075,-2.58341,47.4783,16.8749,7,11
-47.4184,-0.244271,0.727831,47.4246,20.3639,7,12
-47.2854,-1.51229,4.50098,47.5232,24.3466,7,13
-47.2845,-1.51745,4.51716,47.524,24.3636,7,14
-47.2819,-1.52318,4.53496,47.5233,24.3825,7,15
-46.6386,-2.91377,8.64209,47.5219,28.7661,7,16
-46.3037,-3.54168,10.4424,47.5986,30.702,7,17
-46.0481,-3.898,11.5319,47.6299,31.8764,7,18
-45.4667,-4.66005,13.6916,47.7116,34.2392,7,19
-44.8925,-5.27867,15.4223,47.7603,36.1647,7,20
-44.6357,-5.53857,16.1971,47.8055,37.0214,7,21
-43.9798,-6.15628,17.8989,47.88,38.947,7,22
-43.9787,-6.156,17.8961,47.8779,0,8,0
-44.1746,-5.9037,17.4173,47.8498,0.575591,8,1
-44.6439,-5.31584,16.2034,47.79,2.00367,8,2
-44.9065,-5.02091,15.4392,47.7512,2.86384,8,3
-45.1258,-4.76651,14.8066,47.7315,3.58007,8,4
-45.5137,-4.26924,13.5444,47.6778,4.99109,8,5
-45.8316,-3.86078,12.4634,47.6526,6.18962,8,6
-46.0539,-3.51373,11.5564,47.6115,7.18584,8,7
-46.3855,-2.95428,10.0731,47.5584,8.80543,8,8
-46.6409,-2.48384,8.71346,47.5128,10.2667,8,9
-47.2541,-1.07081,4.77494,47.5068,14.4957,8,10
-47.2742,-1.00182,4.56675,47.5049,14.7159,8,11
-47.4332,-0.27259,2.45601,47.4975,16.9547,8,12
-47.4347,-0.205538,2.24616,47.4883,17.175,8,13
-47.4024,1.05923,-1.42222,47.4355,21.0555,8,14
-47.2462,2.00658,-4.41952,47.4948,24.2028,8,15
-47.1873,2.26162,-5.13599,47.5198,24.9656,8,16
-47.0195,2.68225,-6.44516,47.5349,26.3509,8,17
-46.7896,3.16237,-7.88648,47.5548,27.8874,8,18
-46.5466,3.58763,-9.28669,47.5994,29.3708,8,19
-46.0252,4.31733,-11.4976,47.6356,31.7566,8,20
-45.3775,5.06879,-13.9536,47.7443,34.4054,8,21
-45.2784,5.18219,-14.3317,47.7744,34.8124,8,22
-45.1481,5.2802,-14.7046,47.7751,35.2194,8,23
-43.831,6.2407,-18.0748,47.8205,38.9631,8,24
