Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Block Number,Point ID
1.00525,1.37065,-39.9313,39.9674,20.4407,3,16
2.71899,2.02671,-39.8373,39.9813,22.2781,3,17
4.52345,2.73692,-39.7061,40.0565,24.2218,3,18
5.54055,3.1236,-39.5773,40.0851,25.3175,3,19
8.46006,4.19137,-39.0488,40.174,28.4707,3,20
9.88082,4.71774,-38.7024,40.2214,30.025,3,21
12.8248,5.73518,-37.8699,40.3917,33.2491,3,22
13.2134,5.87547,-37.7445,40.4198,33.6809,3,23
13.4042,5.93807,-37.6734,40.4254,33.8939,3,24
14.4944,6.29763,-37.2629,40.4756,35.1131,3,25
15.4042,6.55128,-36.87,40.492,36.136,3,26
17.0407,7.01387,-36.1619,40.5865,37.9782,3,27
16.9966,7.02068,-36.1118,40.5245,0,4,0
15.1666,6.17913,-36.9565,40.4226,2.18411,4,1
14.1898,5.77825,-37.3754,40.3938,3.32002,4,2
11.4036,4.60411,-38.332,40.2565,6.49129,4,3
11.2625,4.54359,-38.3776,40.2533,6.6514,4,4
11.2249,4.52606,-38.3874,40.2502,6.69402,4,5
8.28932,3.34486,-39.0324,40.0428,9.92344,4,6
6.67659,2.64031,-39.3529,40.0025,11.7123,4,7
4.00454,1.59758,-39.7878,40.0207,14.6134,4,8
2.49895,0.98566,-39.8667,39.9571,16.2405,4,9
0.403612,0.142674,-39.9519,39.9542,18.5006,4,10
-0.371623,-0.146949,-39.959,39.961,19.3282,4,11
-1.22853,-0.471202,-39.9317,39.9534,20.2448,4,12
-2.23668,-0.874527,-39.8692,39.9414,21.3325,4,13
-4.49626,-1.78322,-39.689,39.9827,23.7746,4,14
-5.11023,-2.05645,-39.6188,39.9999,24.4503,4,15
-5.91179,-2.37586,-39.527,40.0372,25.318,4,16
-7.7711,-3.1033,-39.1959,40.0792,27.3418,4,17
-8.3165,-3.31355,-39.0584,40.0713,27.9423,4,18
-11.7162,-4.76904,-38.1507,40.1932,31.7502,4,19
-12.7613,-5.17465,-37.8545,40.2814,32.9098,4,20
-14.1441,-5.785,-37.3509,40.356,34.5029,4,21
-16.8879,-6.9356,-36.2536,40.591,37.6741,4,22
-17.0509,-7.01252,-36.1721,40.5996,37.8719,4,23
36.1114,7.02067,16.9961,40.524,0,5,0
36.9451,6.18993,15.192,40.4234,2.15406,5,1
37.3753,5.77827,14.1898,40.3937,3.31981,5,2
38.3555,4.57497,11.3368,40.2566,6.56755,5,3
38.3796,4.54296,11.2623,40.255,6.65221,5,4
38.3846,4.5338,11.2427,40.2534,6.67441,5,5
39.0318,3.3439,8.28632,40.0416,9.9263,5,6
39.3411,2.66658,6.74216,40.0036,11.6406,5,7
39.7905,1.59522,3.99943,40.0228,14.6193,5,8
39.8477,1.15341,2.91669,39.9709,15.7901,5,9
39.9432,0.195827,0.544149,39.9473,18.3504,5,10
39.9511,-0.150069,-0.379946,39.9532,19.3371,5,11
39.9188,-0.544733,-1.41936,39.9477,20.4494,5,12
39.8403,-1.05329,-2.68523,39.9446,21.8158,5,13
39.69,-1.8092,-4.55769,39.9917,23.8407,5,14
39.5626,-2.28124,-5.67781,40.033,25.0629,5,15
39.1657,-3.15289,-7.89583,40.0779,27.4789,5,16
38.9989,-3.40847,-8.55555,40.0715,28.2058,5,17
38.167,-4.74239,-11.6487,40.1858,31.6754,5,18
37.838,-5.19656,-12.8139,40.2854,32.9686,5,19
37.4147,-5.71188,-13.9706,40.3443,34.3038,5,20
36.38,-6.80083,-16.5444,40.5398,37.2839,5,21
36.1718,-7.01225,-17.0505,40.5992,37.8705,5,22
36.1358,-7.01682,-17.0243,40.5569,0,6,0
36.4789,-6.47497,-16.4095,40.5205,0.888363,6,1
36.4836,-6.46769,-16.3995,40.5194,0.901636,6,2
36.539,-6.399,-16.2693,40.506,1.05894,6,3
37.0934,-5.71062,-14.9654,40.4041,2.63419,6,4
37.1849,-5.59074,-14.7189,40.3809,2.92314,6,5
37.9852,-4.43638,-12.4394,40.2156,5.60065,6,6
38.2413,-3.98053,-11.5492,40.145,6.63308,6,7
38.7511,-3.1109,-9.67806,40.0623,8.75845,6,8
38.9973,-2.65095,-8.60166,40.0225,9.95462,6,9
39.3504,-1.92987,-7.04082,40.0219,11.7099,6,10
39.6376,-1.1415,-5.15094,39.9872,13.7776,6,11
39.77,-0.684708,-4.1149,39.9882,14.9176,6,12
39.8855,0.157131,-2.08522,39.9403,17.118,6,13
39.9498,0.726054,-0.710313,39.9627,18.6073,6,14
39.9567,1.11194,0.276598,39.9731,19.667,6,15
39.9295,1.37861,1.02634,39.9665,20.4632,6,16
39.8342,2.0451,2.76692,39.9825,22.3295,6,17
39.706,2.73837,4.52738,40.057,24.2259,6,18
39.5789,3.11997,5.53111,40.0852,25.3072,6,19
39.0486,4.19144,8.46004,40.1738,28.4707,6,20
38.7021,4.71808,9.88165,40.2214,30.0259,6,21
37.8688,5.73649,12.8285,40.3921,33.2532,6,22
37.7446,5.87544,13.2135,40.42,33.6809,6,23
37.6742,5.93744,13.4024,40.4255,33.8918,6,24
37.2632,6.29757,14.4947,40.476,35.1131,6,25
36.8786,6.54587,15.3849,40.4916,36.1142,6,26
36.1622,7.01388,17.041,40.5869,37.9783,6,27
-36.1114,7.02067,-16.9961,40.524,0,7,0
-36.9451,6.18993,-15.192,40.4234,2.15406,7,1
-37.3753,5.77827,-14.1898,40.3937,3.31981,7,2
-38.3555,4.57497,-11.3368,40.2566,6.56755,7,3
-38.3796,4.54296,-11.2623,40.255,6.65221,7,4
-38.3846,4.5338,-11.2427,40.2534,6.67441,7,5
-39.0318,3.3439,-8.28632,40.0416,9.9263,7,6
-39.3411,2.66658,-6.74216,40.0036,11.6406,7,7
-39.7905,1.59522,-3.99943,40.0228,14.6193,7,8
-39.8477,1.15341,-2.91669,39.9709,15.7901,7,9
-39.9432,0.195827,-0.544149,39.9473,18.3504,7,10
-39.9511,-0.150069,0.379946,39.9532,19.3371,7,11
-39.9188,-0.544733,1.41936,39.9477,20.4494,7,12
-39.8403,-1.05329,2.68523,39.9446,21.8158,7,13
-39.69,-1.8092,4.55769,39.9917,23.8407,7,14
-39.5626,-2.28124,5.67781,40.033,25.0629,7,15
-39.1657,-3.15289,7.89583,40.0779,27.4789,7,16
-38.9989,-3.40847,8.55555,40.0715,28.2058,7,17
-38.167,-4.74239,11.6487,40.1858,31.6754,7,18
-37.838,-5.19656,12.8139,40.2854,32.9686,7,19
-37.4147,-5.71188,13.9706,40.3443,34.3038,7,20
-36.38,-6.80083,16.5444,40.5398,37.2839,7,21
-36.1718,-7.01225,17.0505,40.5992,37.8705,7,22
-36.1358,-7.01682,17.0243,40.5569,0,8,0
-36.4789,-6.47497,16.4095,40.5205,0.888363,8,1
-36.4836,-6.46769,16.3995,40.5194,0.901636,8,2
-36.539,-6.399,16.2693,40.506,1.05894,8,3
-37.0934,-5.71062,14.9654,40.4041,2.63419,8,4
-37.1849,-5.59074,14.7189,40.3809,2.92314,8,5
-37.9852,-4.43638,12.4394,40.2156,5.60065,8,6
-38.2413,-3.98053,11.5492,40.145,6.63308,8,7
-38.7511,-3.1109,9.67806,40.0623,8.75845,8,8
-38.9973,-2.65095,8.60166,40.0225,9.95462,8,9
-39.3504,-1.92987,7.04082,40.0219,11.7099,8,10
-39.6376,-1.1415,5.15094,39.9872,13.7776,8,11
-39.77,-0.684708,4.1149,39.9882,14.9176,8,12
-39.8855,0.157131,2.08522,39.9403,17.118,8,13
-39.9498,0.726054,0.710313,39.9627,18.6073,8,14
-39.9567,1.11194,-0.276598,39.9731,19.667,8,15
-39.9295,1.37861,-1.02634,39.9665,20.4632,8,16
-39.8342,2.0451,-2.76692,39.9825,22.3295,8,17
-39.706,2.73837,-4.52738,40.057,24.2259,8,18
-39.5789,3.11997,-5.53111,40.0852,25.3072,8,19
-39.0486,4.19144,-8.46004,40.1738,28.4707,8,20
-38.7021,4.71808,-9.88165,40.2214,30.0259,8,21
-37.8688,5.73649,-12.8285,40.3921,33.2532,8,22
-37.7446,5.87544,-13.2135,40.42,33.6809,8,23
-37.6742,5.93744,-13.4024,40.4255,33.8918,8,24
-37.2632,6.29757,-14.4947,40.476,35.1131,8,25
-36.8786,6.54587,-15.3849,40.4916,36.1142,8,26
-36.1622,7.01388,-17.041,40.5869,37.9783,8,27
