Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Block Number,Point ID
2.31748,-0.769956,48.8927,48.9537,22.1278,2,13
4.6767,-1.52225,48.7614,49.0088,24.6076,2,14
7.27091,-2.35651,48.3937,48.9935,27.3573,2,15
8.98502,-2.93592,48.1271,49.0466,29.1863,2,16
9.73973,-3.19852,47.9863,49.0691,29.9977,2,17
12.7235,-4.17437,47.2862,49.1457,33.2141,2,18
13.6341,-4.49462,47.0424,49.1842,34.2097,2,19
14.3827,-4.76099,46.7952,49.1866,35.0418,2,20
17.1324,-5.68336,45.8837,49.3065,38.082,2,21
17.8686,-5.94933,45.6012,49.3371,38.9142,2,22
-17.8644,-5.9489,-45.5995,49.3339,0,3,0
-17.0988,-5.54552,-45.9127,49.3062,0.920254,3,1
-16.8849,-5.4217,-45.9928,49.2934,1.1801,3,2
-16.6567,-5.32798,-46.0749,49.2822,1.44003,3,3
-16.192,-5.15468,-46.2313,49.2553,1.96011,3,4
-14.9703,-4.68318,-46.6512,49.2176,3.33531,3,5
-13.5897,-4.18073,-47.0342,49.1363,4.85358,3,6
-11.8494,-3.52729,-47.5288,49.1105,6.77718,3,7
-10.8724,-3.1588,-47.7472,49.0712,7.84395,3,8
-7.71301,-2.06564,-48.3409,48.9959,11.2395,3,9
-6.10924,-1.49039,-48.5905,48.9957,12.9615,3,10
-3.39149,-0.58981,-48.8532,48.9743,15.8366,3,11
-2.53049,-0.292425,-48.918,48.9843,16.7498,3,12
0.198677,0.579616,-48.9371,48.941,19.6149,3,13
1.69539,1.09547,-48.924,48.9656,21.1981,3,14
3.72637,1.73743,-48.8181,48.9909,23.3308,3,15
5.74582,2.36408,-48.6514,49.0465,25.4518,3,16
6.96668,2.77071,-48.4566,49.0332,26.7532,3,17
10.1503,3.7376,-47.9042,49.1102,30.126,3,18
11.0506,4.03461,-47.6921,49.1216,31.0975,3,19
12.0477,4.33977,-47.4289,49.1272,32.1729,3,20
14.4829,5.07008,-46.7908,49.2427,34.7941,3,21
16.8843,5.70123,-45.9516,49.2862,37.415,3,22
18.2545,6.09171,-45.4162,49.3251,38.9371,3,23
18.2463,6.09664,-45.3934,49.3017,0,4,0
17.8469,5.93332,-45.6028,49.3288,0.479657,4,1
15.6042,5.17507,-46.405,49.2311,2.97925,4,2
15.1837,5.02117,-46.5566,49.2267,3.45198,4,3
14.2394,4.68633,-46.8597,49.1991,4.49879,4,4
12.3678,4.06676,-47.3936,49.1493,6.54123,4,5
11.5599,3.78568,-47.5791,49.1094,7.41652,4,6
8.58758,2.81916,-48.1962,49.0364,10.6024,4,7
7.86495,2.5639,-48.3305,49.0333,11.3805,4,8
5.69178,1.83796,-48.5957,48.9624,13.687,4,9
3.409,1.10591,-48.8697,49.0009,16.0999,4,10
1.11349,0.374695,-48.9378,48.9519,18.51,4,11
-0.745864,-0.242523,-48.9489,48.9552,20.4691,4,12
-2.31748,-0.769956,-48.8927,48.9537,22.1278,4,13
-4.6767,-1.52225,-48.7614,49.0088,24.6076,4,14
-7.27091,-2.35651,-48.3937,48.9935,27.3573,4,15
-8.98502,-2.93592,-48.1271,49.0466,29.1863,4,16
-9.73973,-3.19852,-47.9863,49.0691,29.9977,4,17
-12.7235,-4.17437,-47.2862,49.1457,33.2141,4,18
-13.6341,-4.49462,-47.0424,49.1842,34.2097,4,19
-14.3827,-4.76099,-46.7952,49.1866,35.0418,4,20
-17.1324,-5.68336,-45.8837,49.3065,38.082,4,21
-17.8686,-5.94933,-45.6012,49.3371,38.9142,4,22
45.3931,6.0967,18.2462,49.3013,0,5,0
45.6021,5.93384,17.8483,49.3287,0.478073,5,1
46.4054,5.17461,15.6028,49.2309,2.98086,5,2
46.5564,5.0212,15.1837,49.2266,3.45199,5,3
46.8586,4.68744,14.2426,49.1991,4.49523,5,4
47.3938,4.06641,12.3667,49.1492,6.54246,5,5
47.5786,3.78625,11.5616,49.1093,7.41473,5,6
48.1963,2.81865,8.58592,49.0362,10.6041,5,7
48.3302,2.56419,7.86578,49.0332,11.3796,5,8
48.5947,1.84064,5.7001,48.9625,13.6782,5,9
48.8695,1.10618,3.40983,49.0008,16.099,5,10
48.9379,0.372566,1.1068,48.9518,18.517,5,11
48.948,-0.242646,-0.746227,48.9543,20.4695,5,12
48.894,-0.757652,-2.27869,48.953,22.0871,5,13
48.7603,-1.52365,-4.68089,49.0082,24.612,5,14
48.3859,-2.37311,-7.32235,48.9943,27.4119,5,15
48.1246,-2.93792,-8.99054,49.0452,29.1924,5,16
47.9886,-3.19296,-9.72178,49.0674,29.9786,5,17
47.2771,-4.18475,-12.7544,49.1458,33.2476,5,18
47.0409,-4.49424,-13.6314,49.1819,34.2072,5,19
46.8078,-4.74547,-14.3343,49.1829,34.9892,5,20
45.8663,-5.69813,-17.1743,49.3067,38.1292,5,21
45.5999,-5.94902,-17.8655,49.3348,38.9113,5,22
45.5995,-5.9489,-17.8644,49.3339,0,6,0
45.9127,-5.54552,-17.0988,49.3062,0.920275,6,1
45.9928,-5.4217,-16.8849,49.2934,1.18013,6,2
46.0749,-5.32798,-16.6567,49.2822,1.44005,6,3
46.2313,-5.15468,-16.192,49.2553,1.96013,6,4
46.6512,-4.68318,-14.9703,49.2176,3.33533,6,5
47.0342,-4.18073,-13.5897,49.1363,4.85361,6,6
47.5288,-3.52729,-11.8494,49.1105,6.7772,6,7
47.7472,-3.1588,-10.8725,49.0712,7.84397,6,8
48.3409,-2.06564,-7.71301,48.9959,11.2395,6,9
48.5899,-1.49177,-6.11349,48.9957,12.957,6,10
48.8533,-0.588691,-3.3882,48.9742,15.8401,6,11
48.9179,-0.292537,-2.53099,48.9842,16.7493,6,12
48.937,0.581922,0.205748,48.9409,19.6224,6,13
48.9239,1.0956,1.69564,48.9655,21.1984,6,14
48.8182,1.73681,3.72436,48.9909,23.3287,6,15
48.6513,2.36426,5.74634,49.0465,25.4523,6,16
48.4567,2.77051,6.96594,49.0331,26.7525,6,17
47.9041,3.73778,10.1508,49.1102,30.1265,6,18
47.6923,4.03415,11.0487,49.1213,31.0955,6,19
47.4293,4.33935,12.0462,49.1272,32.1713,6,20
46.7908,5.07009,14.4829,49.2426,34.7941,6,21
45.9511,5.70162,16.8857,49.2863,37.4166,6,22
45.4161,6.09173,18.2545,49.325,38.9371,6,23
-45.3931,6.0967,-18.2462,49.3013,0,7,0
-45.6021,5.93384,-17.8483,49.3287,0.478073,7,1
-46.4054,5.17461,-15.6028,49.2309,2.98086,7,2
-46.5564,5.0212,-15.1837,49.2266,3.45199,7,3
-46.8586,4.68744,-14.2426,49.1991,4.49523,7,4
-47.3938,4.06641,-12.3667,49.1492,6.54246,7,5
-47.5786,3.78625,-11.5616,49.1093,7.41473,7,6
-48.1963,2.81865,-8.58592,49.0362,10.6041,7,7
-48.3302,2.56419,-7.86578,49.0332,11.3796,7,8
-48.5947,1.84064,-5.7001,48.9625,13.6782,7,9
-48.8695,1.10618,-3.40983,49.0008,16.099,7,10
-48.9379,0.372566,-1.1068,48.9518,18.517,7,11
-48.948,-0.242646,0.746227,48.9543,20.4695,7,12
-48.894,-0.757652,2.27869,48.953,22.0871,7,13
-48.7603,-1.52365,4.68089,49.0082,24.612,7,14
-48.3859,-2.37311,7.32235,48.9943,27.4119,7,15
-48.1246,-2.93792,8.99054,49.0452,29.1924,7,16
-47.9886,-3.19296,9.72178,49.0674,29.9786,7,17
-47.2771,-4.18475,12.7544,49.1458,33.2476,7,18
-47.0409,-4.49424,13.6314,49.1819,34.2072,7,19
-46.8078,-4.74547,14.3343,49.1829,34.9892,7,20
-45.8663,-5.69813,17.1743,49.3067,38.1292,7,21
-45.5999,-5.94902,17.8655,49.3348,38.9113,7,22
-45.5995,-5.9489,17.8644,49.3339,0,8,0
-45.9127,-5.54552,17.0988,49.3062,0.920275,8,1
-45.9928,-5.4217,16.8849,49.2934,1.18013,8,2
-46.0749,-5.32798,16.6567,49.2822,1.44005,8,3
-46.2313,-5.15468,16.192,49.2553,1.96013,8,4
-46.6512,-4.68318,14.9703,49.2176,3.33533,8,5
-47.0342,-4.18073,13.5897,49.1363,4.85361,8,6
-47.5288,-3.52729,11.8494,49.1105,6.7772,8,7
-47.7472,-3.1588,10.8725,49.0712,7.84397,8,8
-48.3409,-2.06564,7.71301,48.9959,11.2395,8,9
-48.5899,-1.49177,6.11349,48.9957,12.957,8,10
-48.8533,-0.588691,3.3882,48.9742,15.8401,8,11
-48.9179,-0.292537,2.53099,48.9842,16.7493,8,12
-48.937,0.581922,-0.205748,48.9409,19.6224,8,13
-48.9239,1.0956,-1.69564,48.9655,21.1984,8,14
-48.8182,1.73681,-3.72436,48.9909,23.3287,8,15
-48.6513,2.36426,-5.74634,49.0465,25.4523,8,16
-48.4567,2.77051,-6.96594,49.0331,26.7525,8,17
-47.9041,3.73778,-10.1508,49.1102,30.1265,8,18
-47.6923,4.03415,-11.0487,49.1213,31.0955,8,19
-47.4293,4.33935,-12.0462,49.1272,32.1713,8,20
-46.7908,5.07009,-14.4829,49.2426,34.7941,8,21
-45.9511,5.70162,-16.8857,49.2863,37.4166,8,22
-45.4161,6.09173,-18.2545,49.325,38.9371,8,23
