Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Block Number,Point ID
4.66904,5.12804,-14.2447,15.8433,5.45506,4,8
2.80255,2.98193,-14.7171,15.2755,8.33824,4,9
2.64213,2.82952,-14.7436,15.2434,8.56109,4,10
1.18536,1.11467,-14.7056,14.7954,10.8115,4,11
0.734068,0.697754,-14.7326,14.7673,11.4265,4,12
-1.02443,-1.07243,-14.918,14.9915,13.9285,4,13
-1.29155,-1.40722,-14.9159,15.0377,14.3568,4,14
-2.43012,-2.60036,-14.7967,15.2187,16.0104,4,15
-2.54568,-2.71918,-14.7796,15.2417,16.177,4,16
-2.56264,-2.73534,-14.7763,15.2443,16.2006,4,17
-4.64929,-5.0711,-14.1798,15.7606,19.389,4,18
-5.24804,-5.64454,-14.0143,15.9939,20.2344,4,19
-6.19603,-6.71976,-13.6028,16.3885,21.7258,4,20
-6.71719,-7.24714,-13.3759,16.63,22.5012,4,21
-7.32752,-7.93123,-13.0309,16.9234,23.4807,4,22
-7.69365,-8.31627,-12.8136,17.1038,24.0547,4,23
-8.13567,-8.76365,-12.5559,17.339,24.7344,4,24
-8.41079,-9.08063,-12.3779,17.5046,25.1903,4,25
-8.98194,-9.65986,-11.9592,17.8048,26.1052,4,26
-9.15419,-9.79939,-11.7696,17.8424,26.3969,4,27
12.7523,9.37656,7.70857,17.6058,0,5,0
12.9148,8.84831,7.42144,17.3252,0.622803,5,1
13.332,7.92453,6.77123,16.9231,1.82706,5,2
13.3822,7.75838,6.67548,16.8475,2.02527,5,3
13.6817,6.95667,6.09899,16.5161,3.05717,5,4
13.7486,6.72636,5.95588,16.4238,3.33644,5,5
14.1275,5.5344,4.97399,15.9674,4.92655,5,6
14.2119,5.21603,4.74652,15.8655,5.32683,5,7
14.4803,4.05366,3.75018,15.4976,6.88113,5,8
14.7114,2.99628,2.8166,15.2754,8.31048,5,9
14.7439,2.81035,2.62209,15.2367,8.58152,5,10
14.7119,1.13527,1.20318,14.8046,10.777,5,11
14.7416,0.705745,0.741186,14.777,11.4085,5,12
14.927,-1.14882,-1.08693,15.0106,14.0192,5,13
14.925,-1.38988,-1.27872,15.044,14.3273,5,14
14.8317,-2.30624,-2.14758,15.1628,15.5935,5,15
14.7708,-2.73496,-2.56116,15.2386,16.1923,5,16
14.7601,-2.78796,-2.61652,15.2473,16.2697,5,17
14.1858,-5.05646,-4.63679,15.7576,19.3612,5,18
14.0137,-5.64622,-5.2496,15.9945,20.2289,5,19
13.6043,-6.71654,-6.1932,16.3873,21.7134,5,20
13.376,-7.24713,-6.71726,16.6301,22.4933,5,21
13.0324,-7.92847,-7.3251,16.9222,23.4689,5,22
12.8138,-8.31598,-7.6934,17.1038,24.0465,5,23
12.5553,-8.76459,-8.13652,17.3394,24.728,5,24
12.3776,-9.08109,-8.41122,17.5049,25.1832,5,25
11.9595,-9.65945,-8.98148,17.8045,26.0967,5,26
11.7695,-9.79934,-9.15416,17.8423,26.3891,5,27
11.7584,-9.79628,-9.14987,17.8311,0,6,0
11.8417,-9.38275,-9.13894,17.6574,0.421992,6,1
11.9013,-8.69867,-9.11629,17.3325,1.10904,6,2
11.9023,-8.45036,-9.11519,17.2093,1.35735,6,3
11.9426,-8.21223,-9.07365,17.0996,1.60241,6,4
11.9956,-7.87271,-8.98507,16.9294,1.95729,6,5
12.1096,-7.06388,-8.75564,16.5289,2.80573,6,6
12.3057,-6.38037,-8.51331,16.267,3.55697,6,7
12.3972,-5.92317,-8.38991,16.0986,4.03929,6,8
12.5847,-5.25045,-8.08747,15.854,4.80032,6,9
12.7913,-4.42554,-7.77483,15.6093,5.70635,6,10
13.2689,-2.92393,-6.88227,15.2308,7.51731,6,11
13.381,-2.50068,-6.65323,15.1516,8.01145,6,12
13.4151,-2.36632,-6.57631,15.1265,8.16997,6,13
13.5901,-1.84092,-6.23178,15.0637,8.82218,6,14
14.3012,0.380595,-4.38286,14.9626,11.7986,6,15
14.3819,0.583661,-4.21646,14.9986,12.0733,6,16
14.6378,1.5911,-3.18237,15.064,13.5395,6,17
14.6744,1.84016,-2.93194,15.0771,13.8946,6,18
14.8939,2.99074,-1.60285,15.2755,15.6662,6,19
14.9075,3.03024,-1.56278,15.2924,15.7241,6,20
14.9115,3.07504,-1.51228,15.3002,15.7917,6,21
14.9289,4.03853,-0.270176,15.4679,17.3638,6,22
14.9333,5.21489,1.24,15.8662,19.2781,6,23
14.9192,5.32573,1.40965,15.9038,19.4812,6,24
14.7838,5.8581,2.2412,16.0593,20.4778,6,25
14.5526,6.71785,3.56816,16.4207,22.0757,6,26
14.4958,6.86246,3.79496,16.481,22.3507,6,27
14.1886,7.46127,4.8252,16.7413,23.5812,6,28
14.1453,7.54469,4.94532,16.777,23.7338,6,29
13.7767,8.08316,5.82558,17.0021,24.8295,6,30
13.6891,8.23259,6.02728,17.0732,25.0954,6,31
13.092,8.86196,7.07072,17.3185,26.4524,6,32
12.7543,9.37739,7.71105,17.6087,27.3411,6,33
-12.7523,9.37656,-7.70857,17.6058,0,7,0
-12.9148,8.84831,-7.42144,17.3252,0.622803,7,1
-13.332,7.92453,-6.77123,16.9231,1.82706,7,2
-13.3822,7.75838,-6.67548,16.8475,2.02527,7,3
-13.6817,6.95667,-6.09899,16.5161,3.05717,7,4
-13.7486,6.72636,-5.95588,16.4238,3.33644,7,5
-14.1275,5.5344,-4.97399,15.9674,4.92655,7,6
-14.2119,5.21603,-4.74652,15.8655,5.32683,7,7
-14.4803,4.05366,-3.75018,15.4976,6.88113,7,8
-14.7114,2.99628,-2.8166,15.2754,8.31048,7,9
-14.7439,2.81035,-2.62209,15.2367,8.58152,7,10
-14.7119,1.13527,-1.20318,14.8046,10.777,7,11
-14.7416,0.705745,-0.741186,14.777,11.4085,7,12
-14.927,-1.14882,1.08693,15.0106,14.0192,7,13
-14.925,-1.38988,1.27872,15.044,14.3273,7,14
-14.8317,-2.30624,2.14758,15.1628,15.5935,7,15
-14.7708,-2.73496,2.56116,15.2386,16.1923,7,16
-14.7601,-2.78796,2.61652,15.2473,16.2697,7,17
-14.1858,-5.05646,4.63679,15.7576,19.3612,7,18
-14.0137,-5.64622,5.2496,15.9945,20.2289,7,19
-13.6043,-6.71654,6.1932,16.3873,21.7134,7,20
-13.376,-7.24713,6.71726,16.6301,22.4933,7,21
-13.0324,-7.92847,7.3251,16.9222,23.4689,7,22
-12.8138,-8.31598,7.6934,17.1038,24.0465,7,23
-12.5553,-8.76459,8.13652,17.3394,24.728,7,24
-12.3776,-9.08109,8.41122,17.5049,25.1832,7,25
-11.9595,-9.65945,8.98148,17.8045,26.0967,7,26
-11.7695,-9.79934,9.15416,17.8423,26.3891,7,27
-11.7584,-9.79628,9.14987,17.8311,0,8,0
-11.8417,-9.38275,9.13894,17.6574,0.421992,8,1
-11.9013,-8.69867,9.11629,17.3325,1.10904,8,2
-11.9023,-8.45036,9.11519,17.2093,1.35735,8,3
-11.9426,-8.21223,9.07365,17.0996,1.60241,8,4
-11.9956,-7.87271,8.98507,16.9294,1.95729,8,5
-12.1096,-7.06388,8.75564,16.5289,2.80573,8,6
-12.3057,-6.38037,8.51331,16.267,3.55697,8,7
-12.3972,-5.92317,8.38991,16.0986,4.03929,8,8
-12.5847,-5.25045,8.08747,15.854,4.80032,8,9
-12.7913,-4.42554,7.77483,15.6093,5.70635,8,10
-13.2689,-2.92393,6.88227,15.2308,7.51731,8,11
-13.381,-2.50068,6.65323,15.1516,8.01145,8,12
-13.4151,-2.36632,6.57631,15.1265,8.16997,8,13
-13.5901,-1.84092,6.23178,15.0637,8.82218,8,14
-14.3012,0.380595,4.38286,14.9626,11.7986,8,15
-14.3819,0.583661,4.21646,14.9986,12.0733,8,16
-14.6378,1.5911,3.18237,15.064,13.5395,8,17
-14.6744,1.84016,2.93194,15.0771,13.8946,8,18
-14.8939,2.99074,1.60285,15.2755,15.6662,8,19
-14.9075,3.03024,1.56278,15.2924,15.7241,8,20
-14.9115,3.07504,1.51228,15.3002,15.7917,8,21
-14.9289,4.03853,0.270176,15.4679,17.3638,8,22
-14.9333,5.21489,-1.24,15.8662,19.2781,8,23
-14.9192,5.32573,-1.40965,15.9038,19.4812,8,24
-14.7838,5.8581,-2.2412,16.0593,20.4778,8,25
-14.5526,6.71785,-3.56816,16.4207,22.0757,8,26
-14.4958,6.86246,-3.79496,16.481,22.3507,8,27
-14.1886,7.46127,-4.8252,16.7413,23.5812,8,28
-14.1453,7.54469,-4.94532,16.777,23.7338,8,29
-13.7767,8.08316,-5.82558,17.0021,24.8295,8,30
-13.6891,8.23259,-6.02728,17.0732,25.0954,8,31
-13.092,8.86196,-7.07072,17.3185,26.4524,8,32
-12.7543,9.37739,-7.71105,17.6087,27.3411,8,33
