X_final,Y_final
0.0,0.0
0.06887781352210381,0.000700826408374092
0.10774013608943328,0.0004404153540252675
0.12078317679367583,0.00020279403944364582
0.177868857457867,0.0004004213578507245
0.18076549785620963,0.0003495947270280921
0.23273959693725815,0.00036080691848378786
0.2373691557549969,0.0002734320116048607
0.368058940123708,0.0004725734527794543
0.3836392092339766,0.00018495873527468653
0.4007170303161933,-8.619900235085042e-05
0.4849392549798948,0.00020275555182375303
0.5889889397981882,8.868193220334766e-05
0.5891999407041499,8.542053704153122e-05
0.5893303259159177,8.209910517015157e-05
0.5897217279083883,8.094112312568754e-05
0.7358200932243275,4.7439590827262736e-05
0.7643558229282791,-0.00021078302612174401
0.8053025391783478,0.0003211531349508662
0.8457511050496106,-8.622708641204913e-05
0.8837865380274074,0.0003246114737386043
0.9074893381279682,-1.3802171365516711e-05
0.9917270713277733,-0.00012496575594274245
0.999412943130399,-0.00017875831142454842
1.0002583828465497,-0.00018066316888888689
1.0,-1.7679840753944502e-16
0.9391553865297871,0.006246844748774828
0.9186546991194108,0.008378641616935334
0.9076115126787737,0.009024038784881127
0.8709381275390712,0.011310089285249373
0.78769335204429,0.014288902498867283
0.7738433404146268,0.014894415095738496
0.6749995428344608,0.017489349699521445
0.6291661519916111,0.018481369830968535
0.6175750079253617,0.018422492091744787
0.5247341731976416,0.02007624540770875
0.44062601093327836,0.018933144026119925
0.42135980449069393,0.019318940657824756
0.4019688155616332,0.01930934966226707
0.28169665159748164,0.016560879289921303
0.2611761566251976,0.016418411320916978
0.21236312132491258,0.014687905831451251
0.20078751406866185,0.014498059027732192
0.1461293196780422,0.01201131221134479
0.1225213137641937,0.011438738430986346
0.07035658864959275,0.007836941564554488
0.02131902701299445,0.0040505386875877595
0.007061298804516677,0.0023190642692550783
-9.803087796985834e-05,7.71089895704483e-05
