X_final,Y_final
0.0,0.0
0.011866651473997684,-0.00416245131255441
0.03962598114874401,-0.006415378961927511
0.0436496066549706,-0.00727478790552482
0.051205191607396804,-0.007223726963986754
0.07032213138025144,-0.007969878350519861
0.1418862139436991,-0.008961144495928495
0.1428551928784018,-0.008991653992368938
0.14383679818848225,-0.009079318344676235
0.22088467698728798,-0.011552859166838163
0.28305008361551914,-0.01025352094681552
0.33834602807457104,-0.01052345821928056
0.3486293311531637,-0.011222553933512984
0.354804971868458,-0.011472336251768071
0.4114824242441307,-0.01125680780372704
0.45635960180729324,-0.012148453140945542
0.4988728016182152,-0.010491294452086563
0.5195557495672115,-0.0104538342915466
0.5918461408960577,-0.010933456798113302
0.6328112125441011,-0.012845341431213447
0.6619476614443026,-0.012676056763358617
0.7017717366552002,-0.00937444900248128
0.7439456600018333,-0.010705980192211709
0.7603548477227727,-0.009079087524312378
0.7851150110866556,-0.007707308927938941
0.8574962620559821,-0.006566106732074755
0.8925062909553287,-0.008164859478500017
0.9258830119557379,-0.004438988697042308
0.9859292770484187,-0.0024215532225861642
1.000281478592434,-0.00022587128870851927
1.0,-2.275363379033272e-17
0.9704665291207646,0.0073897305604682835
0.9066386454357808,0.026408627562793982
0.8378661493130323,0.04596080273130682
0.7941875271819386,0.05596329186486091
0.7939264683804104,0.056020665864402186
0.7937975819625046,0.05604368416232773
0.7299831730740916,0.0693075065241219
0.6555815798182569,0.07821039903621349
0.6339917657594407,0.08193962758559437
0.6005598437159945,0.08556482871857395
0.5822105486424236,0.08690818691737
0.5207702057867989,0.09042753129084703
0.5003369512351968,0.09061066638157564
0.47831491234693313,0.08972217980057196
0.405846800185702,0.08978949854377369
0.3834248766554083,0.08904156782004415
0.3730754352962618,0.08895491496430755
0.35109747272831027,0.08791006524444413
0.24046177305094768,0.07471808509009412
0.1889366072243615,0.06574310518588075
0.1820421763265378,0.06411644658571206
0.1649410247773366,0.059465259677502665
0.141200883076833,0.05303633662088209
0.1266891383304774,0.049661151548064844
0.11440061613902015,0.04753490834662836
0.04097619252225929,0.022007447178499083
0.03743692114789803,0.021406018686685475
0.03110573701204197,0.018928170070218412
-0.0001825382729535002,0.000384592733724687
