X_final,Y_final
0.0,0.0
2.94868226885969e-05,-6.358956711307283e-06
0.14566368732728788,0.0002608042288568123
0.12093989151061744,-5.483400056207207e-05
0.1010061853704163,-0.0003553333501805431
0.2297386360531596,-0.00030572099418361975
0.249979409358293,-2.21629046125348e-06
0.29583400152777656,0.00033462865603634846
0.3676662102523155,-9.285288127085733e-05
0.43264018752880107,-0.0005433072412341543
0.47422024604332375,-0.00016088146747577332
0.5244177254249006,0.0001242892630556037
0.586620134444832,-0.0002990860604478758
0.6487018941044507,-0.0006602937660593499
0.7079211145055149,-0.000384190509786689
0.7278049660663253,1.987702217814097e-05
0.8098510997485928,-0.0005399283489105863
0.8323749896613168,-0.00030082118247039144
0.8849714189683184,-0.0006396517223713483
0.9117495466656155,-0.00033688083202358996
0.9237660852414074,-0.00010267794493848787
0.9882174700614493,-0.000565920991110773
1.0001672939573987,-0.00018886190325342173
1.0,-1.563124738406351e-17
0.9612075442087255,0.001952192344439785
0.8941607253864925,0.006713425670612159
0.826464027659633,0.009003922532698515
0.7989395596805775,0.009716416427766546
0.7740966009468506,0.00979432033272583
0.6873106598144759,0.011906739405840175
0.6540078966429942,0.011769003754631581
0.5993499164262435,0.01260567266667911
0.5445739805161677,0.01310872175700423
0.5040562829448201,0.01241620520032958
0.43016829631728054,0.012837314668035624
0.4068176756602728,0.012435024308457214
0.3326845935137912,0.01216214399875149
0.28861807856628063,0.01099798642040034
0.20123796778642244,0.00990016400241319
0.1737557355925304,0.008887697061617891
0.12449360281666366,0.0072643059064036765
0.08521854266856572,0.0064706564874251506
0.049961146242125866,0.005205319739874184
0.036527017303140855,0.004895030450213842
0.029844309206151373,0.004537541068479999
0.023283460150226983,0.0033265342186798914
0.02009174607368036,0.0002398351163500495
