X_final,Y_final
0.0,0.0
0.07707092258289854,0.00041539006977065564
0.10289429498999084,-0.00027032907261181704
0.1565839487413096,0.0003331223596317321
0.19929931624977312,-0.000439535625995587
0.23585575122617178,0.00030777603498719305
0.300341500997181,-0.0004603169305987374
0.32269327400828396,0.00021476079130436783
0.3484325250695985,0.00087060314699529
0.4126283041189438,0.00017261589848102882
0.43177751040978646,0.00044451393413120615
0.4977726071855496,0.00019760611027862655
0.5411480367350436,-0.0009964489542278448
0.5958528378045986,-0.00029314423705428106
0.6454766861168229,0.0006046741360214161
0.7382396455351972,1.5363278083349583e-05
0.7483601990113176,-0.00031292396176804937
0.7456987130869294,-0.00016645332398396753
0.7640324725560482,-0.0003410448443402621
0.8297598150328881,-0.00012972122899046804
0.8432612463989664,0.0003721950627103039
0.9135243473400553,6.74291120319136e-05
0.9442614194810102,0.0007868522054792418
1.0,-7.142546528199931e-17
0.9998262371822338,6.600873308982187e-05
0.9649986443658233,0.00652514483309559
0.9368920391279116,0.011822235637606659
0.8532362849832338,0.021490899890423455
0.8215533180452494,0.02452693613584325
0.7752005476211808,0.02769183838858548
0.7230891571014271,0.031413748117208366
0.6941912190794769,0.03290690764898802
0.6092175117011082,0.03673912847752009
0.5893236863053682,0.036936342695766566
0.5551734953767691,0.036928441775403546
0.503082595582022,0.03825064500062041
0.4667262491877863,0.03888861364377955
0.400636268598629,0.03764727752295027
0.3322939257120712,0.03554075114222982
0.3076466978111133,0.03381259052086401
0.24595822359157496,0.03060077981605969
0.22512522443627508,0.027702243662448653
0.12337685855066405,0.020331100861951574
0.1153232025134376,0.019140353455750596
0.10830535350962561,0.018131802603330256
0.035190365361660335,0.010695335818977842
0.020594037717939884,0.006288778721128063
0.011644279033354639,0.00465753859208903
0.005013519084305539,0.002278211405978422
-0.0005969809201690642,0.00043828615580903155
0.006169322718813296,0.0002629951015717838
