X_final,Y_final
0.0,0.0
0.006355376718057783,-0.0009440948727023533
0.025779736028341427,-0.006443742390961416
0.04017621737414968,-0.006922436583058058
0.05593641480989255,-0.006841688461310376
0.07123367378426886,-0.007371649021916642
0.0968026636421341,-0.006999560031765213
0.20732315182751712,-0.010064018614353723
0.22887623839644144,-0.009331032276393605
0.246447194229369,-0.007972651131286505
0.2622316164641387,-0.007260813818594579
0.34194851655775976,-0.008476636665037514
0.35424176593077006,-0.00857018139640375
0.358058625936365,-0.008765700005158425
0.3890202588086811,-0.008517784613218863
0.41612243634434204,-0.010254060109286336
0.4856756799323607,-0.009773836146753935
0.5360006296384454,-0.010490272503324604
0.578775695196482,-0.008360285846869386
0.6548196242426785,-0.0076418726915953306
0.6978408458772573,-0.008732660535759608
0.7630844073551378,-0.008308794323575728
0.7672274210004048,-0.008253868099362616
0.8213247664320055,-0.008464920282193391
0.8473388896328864,-0.006629635638502846
0.8833845820424573,-0.006118151914069255
0.9219680940353708,-0.005793614930307598
0.94384927032082,-0.005324762259924047
1.0,8.691607710802478e-17
0.9994012032248887,0.00038388827618393914
0.9574179868374434,0.011464871579214926
0.9337769639320177,0.018812377601342203
0.8914711122766118,0.030080952990219935
0.8421639051700449,0.04163210285708077
0.7785583900046833,0.05465256094081623
0.775283551968354,0.05523158211635371
0.7517816479280125,0.05890510480700399
0.716212000696553,0.06451138680065746
0.7101371431392167,0.065605170135202
0.6868718812376964,0.06807271136026155
0.6196487965236294,0.07528611145668915
0.5791415994763803,0.07756427513796497
0.5100137080247352,0.08026915489811759
0.4899634573878849,0.08043904845679935
0.4612710144348207,0.07949863273423179
0.40031350403903715,0.0791225775502966
0.3720190881930223,0.07716757807718977
0.35967669907569905,0.07648129093861819
0.2812909601405341,0.0676577302822463
0.24266051063678828,0.06403028348157196
0.23504897923474657,0.06271264891619835
0.2307725817398449,0.06167001742740565
0.2283273726916295,0.06126874221090419
0.15508809757263523,0.04854156445684233
0.1445397111373227,0.04532002967971541
0.07351169284239277,0.028430678169692435
0.057550818241450336,0.02175645927944882
0.034508982324925365,0.016259763654199833
0.02863600999288011,0.014567787319317191
-0.0009067990932604312,0.0013143843059009556
