X_final,Y_final
0.0,0.0
7.540495175578444e-05,-1.884740409722247e-05
0.06524228598130359,0.0002572272279249009
0.07636049732150317,0.000115619700274053
0.11817101353465753,9.490460625354053e-05
0.1201947242952257,6.809587842247088e-05
0.17875178175805562,8.697233851373304e-06
0.18156177921296413,-2.7934143238535176e-05
0.27522513650985864,-0.00012619531946337774
0.277419863216003,-0.00015021476800131293
0.2798976211279801,-0.0001994649611454767
0.38082338223868967,-0.0004195555610388492
0.46765000517550054,-0.00021246114437614653
0.4808745668148453,-0.0004405628212810152
0.49237433092421096,-0.0006803993290787316
0.5862954814775465,-0.0004209319399326022
0.6638414821639183,-0.0010755028361830777
0.7072554377833224,-0.0005482964229378706
0.7565820130947559,-0.0009091620919074491
0.7802082475500897,-0.0007170223591089359
0.8277261278572252,-0.0011019989261346094
0.8576790675828458,-0.0008838628135212389
0.8852871793648476,-0.001143352231009753
0.9093163990614592,-0.0009379804156661807
0.9348419898003745,-0.0011774324974682163
1.000781734029206,-0.0009318863592811292
0.9709679949597727,-0.0005568479456239092
0.9999999999999998,1.193740810528126e-16
0.978799948369991,0.0009257837550326254
0.9532766955031816,0.0028879527995063587
0.9006851873004856,0.0072867201761113035
0.8612344926903958,0.008577956350937044
0.8345800593066302,0.00959020347527773
0.8010522274995685,0.010517585202491039
0.7633311864912496,0.011787603193702114
0.6970633614848178,0.0129474494613601
0.6342825068939629,0.01502117058273221
0.5417436734833505,0.01503846677386695
0.5326167969514681,0.015361448170716111
0.5202178189286885,0.015478108467412323
0.4298314649551297,0.0156520939488672
0.33610796836877,0.014013769721801824
0.32962579309044115,0.014089853123063788
0.3098699654761147,0.013975196802523026
0.22123565740818732,0.011898488956328586
0.1995686081393901,0.011639737105197293
0.15209523743207098,0.010081824229527877
0.13895408325187517,0.00982592891313195
0.0983457103339612,0.008180552998668385
0.04726364382331708,0.006352461750905247
0.024488462050128716,0.004533233954381848
0.012033543921399747,0.0027236017593611586
