X_final,Y_final
0.0,0.0
0.015108625563179547,0.0001110525544246523
0.09412763627596822,-0.00046596289737851313
0.12931263099927748,0.00014327481111506423
0.16379188030831432,-0.0007055814152399173
0.2553533435564279,0.0006780691419896161
0.2744044931562858,0.0003408748529666578
0.3381879120528754,-0.00033375447621784827
0.370530637601776,0.00017925956345551743
0.42408307670095263,0.00029786255864026336
0.4601738692715807,0.0003528610152516443
0.4895559929876631,-0.00015326574956025154
0.5156236132478506,-0.0007231501210772955
0.5832934994127209,-0.0005049714356228128
0.614294350504594,-0.00031615166838798263
0.6927330342539555,-0.0011618813595039269
0.7379582452883268,4.6622924597414726e-05
0.8244468739952494,-0.0006414982388899469
0.825037732103441,-0.000616861381784637
0.8272577138524586,-0.0005927596621415966
0.9129559228310206,-0.0005838748071462166
0.9434518652065684,-0.0010512812890842516
1.0011021238556932,-0.0006334258096616345
0.9999999999999998,-3.69005362869536e-18
0.9520577722679426,0.005639344201402188
0.926059517073507,0.008958561790376718
0.8939255600494139,0.011546496062990134
0.8884009924905012,0.0119889928364823
0.8770491983349872,0.012569483265545082
0.7916294349501801,0.017710320795577397
0.7506213720871736,0.019104880702702654
0.6670987315667836,0.02197815982924163
0.6385294309991404,0.022531350330141496
0.5883490737419309,0.022848226475055567
0.5390519399326638,0.023574327553453536
0.5180372156132732,0.02438027064424443
0.49003574171958747,0.024584699008675513
0.4506976363269709,0.02410909045456973
0.39248329674014776,0.02340752372524372
0.36240882341231917,0.022422377440733485
0.30775150012159536,0.021821466000841738
0.26162049056769526,0.01972959751046233
0.22997761429203628,0.019281057615591957
0.17382029685975026,0.016967079351713137
0.14645608299373938,0.014926181108126844
0.07566396267524136,0.010355933524147088
0.06797792558196544,0.010014840715854343
0.026471469923091236,0.00700625182500299
0.022299703177533634,0.0067180406034381985
0.021959161672996497,0.006646914401875475
-0.0006328252983464504,0.00038280552886367513
