X_final,Y_final
0.0,0.0
0.0017826301796618584,-1.9362683129713125e-05
0.0010404735841338085,-5.521501180016187e-05
0.00045555006370587124,-9.499453310570537e-05
0.0006468622131303012,-0.00022278589224726124
0.012671376120523478,-0.0002844785252874187
0.0810096898605161,-0.002056898322724478
0.12214509721581837,-0.0017904299744376103
0.1625187747447998,-0.0026807595502827152
0.20804316710628662,-0.0019114236651306667
0.26734639478807876,-0.003325828826797782
0.28339347655260344,-0.0030457376028528377
0.31114945091105245,-0.002143882988062751
0.3921064477345996,-0.003815490133485183
0.45439615568661595,-0.002019599351269311
0.5008875604432975,-0.0029192276584335615
0.5738065662050422,-0.002846829584765371
0.5844802062921212,-0.0029605922042124444
0.63841645881748,-0.0023541325252771474
0.6677740520575954,-0.0029903405574745064
0.7003999436258025,-0.003585087734087106
0.751488626204763,-0.0031634367380505703
0.8059493744013346,-0.0032959263345506487
0.8265875928736093,-0.003435806510277471
0.835007889519037,-0.003282301630732623
0.8546319242796815,-0.0029826336569190857
0.9185211086104575,-0.003108052823696585
0.94508080752521,-0.0030616021490790925
1.0007411335881755,-0.0006033283004948762
1.0000000000000002,-5.681353605669767e-17
0.9138606097413856,0.020653146949942996
0.8921549465158718,0.026531721093378428
0.8700805526068137,0.030277626382766085
0.8369769927256426,0.036088661553650155
0.8039743896993953,0.04056431256844017
0.7624971084740927,0.046628857585864214
0.6907605972748575,0.0533780048366144
0.6689791721101692,0.056121884982332955
0.6562919820431999,0.05715696027026309
0.5967121319666046,0.060140671030909996
0.585143963425968,0.0607282336307054
0.5323928408772043,0.062340124759461435
0.5004763781388757,0.06249197011275574
0.4333286377982257,0.06183400870247425
0.4083975509640556,0.0603097735403898
0.2985277599481153,0.0530867656206745
0.2817791975277544,0.052193405617728304
0.2793403810579145,0.052074785908695624
0.273378963609202,0.051382907583786705
0.18167966032224073,0.04100091371388207
0.159951166119951,0.036598916861057394
0.12490622637972254,0.030302422234295127
0.09959800739716625,0.02671994321604541
0.08749129613804243,0.024329438313718855
0.07238508759341364,0.02101668938002087
0.05822190463589546,0.018146675523616124
0.04119526067018124,0.01477771183193382
0.03373163469765442,0.01335620224209662
0.01732432310448503,0.007795326203609083
0.006103305248576797,0.0017880981276030238
